0.375:-275.974,791.621;-409.667,-806.716;660.7,1,008.091;225.75,-658.212;343.366,-11.22;-812.309,201.828;1,011.439,442.787;-925.248,-431.731;-408.843,-345.189;-547.445,-281.084;-768.043,-934.782;-122.901,452.241;-277.795,648.26;-317.191,802.457;797.046,-448.214;-186.556,578.867;463.729,-747.349;658.3,439.183;-727.462,240.422;-364.642,-74.945;-663.532,761.175;-675.223,-77.877;349.478,-835.424;541.186,887.909;135.873,-664.884;949.528,-1,004.481;379.488,808.297;-92.967,319.979;175.911,-972.555;648.856,778.836;761.777,798.332;474.639,360.872;-584.492,685.031;348.645,16.923;591.848,-338.873;610.153,-681.692;-302.497,-338.464;167.772,-900.033;129.379,-601.876;6.075,-467.309;306.823,589.699;156.641,461.715;-740.962,199.07;218.053,-203.648;-40.062,305.261;551.599,951.692;99.4,-655.232;-826.208,118.134;-723.175,710.941;-496.61,-661.715;
0.383:-276.455,790.005;-410.425,-805.209;661.93,1,009.244;227.423,-658.005;344.981,-10.736;-813.609,200.755;1,012.72,441.691;-923.742,-430.974;-407.157,-345.195;-546.23,-279.916;-767.899,-933.102;-121.39,452.989;-279.136,649.281;-316.793,800.818;795.635,-447.292;-187.913,579.868;462.228,-746.581;659.108,440.663;-726.229,241.571;-364.112,-73.345;-663.29,759.507;-673.992,-79.029;350.721,-836.564;540.278,886.488;137.552,-665.042;950.755,-1,005.637;381.173,808.23;-93.712,321.491;174.236,-972.744;647.895,777.451;762.757,796.96;472.958,360.996;-586.149,685.342;350.01,15.935;591.349,-337.262;609.455,-683.227;-303.924,-337.566;169.061,-901.12;131.044,-602.143;6.228,-468.988;308.506,589.789;157.998,462.715;-742.609,198.711;219.676,-203.19;-41.737,305.45;552.637,950.363;100.958,-655.875;-824.969,119.277;-723.255,709.257;-495.221,-660.76;
0.392:-276.435,788.338;-411.173,-803.72;663.147,1,010.383;229.077,-657.801;346.64,-10.894;-814.895,199.695;1,013.987,440.607;-922.253,-430.226;-405.49,-345.201;-545.028,-278.761;-767.757,-931.442;-119.897,453.729;-280.463,650.29;-316.399,799.199;794.24,-446.38;-189.252,580.861;460.745,-745.821;659.906,442.126;-725.01,242.708;-363.588,-71.763;-663.05,757.857;-672.776,-80.168;351.949,-837.69;539.381,885.084;139.211,-665.199;951.968,-1,006.78;382.838,808.164;-94.448,322.986;172.658,-973.281;646.945,776.082;763.725,795.603;471.296,361.119;-587.787,685.646;351.593,15.413;590.856,-335.67;608.765,-684.744;-305.335,-336.679;170.042,-902.467;132.693,-602.385;6.378,-470.648;310.171,589.877;159.34,463.704;-744.2,198.214;221.279,-202.737;-43.393,305.637;553.552,948.97;102.499,-656.51;-823.533,120.124;-723.334,707.592;-493.848,-659.815;
0.4:-276.413,786.609;-411.95,-802.175;664.409,1,011.565;230.793,-657.589;348.271,-11.469;-816.054,198.411;1,015.3,439.483;-920.707,-429.449;-403.761,-345.207;-543.781,-277.562;-767.61,-929.719;-118.347,454.496;-281.839,651.337;-315.99,797.519;792.792,-445.433;-190.638,581.894;459.206,-745.033;660.734,443.644;-723.745,243.887;-363.044,-70.121;-662.801,756.146;-671.513,-81.35;353.223,-838.859;538.449,883.627;140.933,-665.361;953.226,-1,007.966;384.566,808.095;-95.212,324.538;171.021,-973.838;645.959,774.661;764.73,794.196;469.571,361.247;-589.489,685.953;353.31,15.204;590.344,-334.018;608.049,-686.318;-306.799,-335.758;171.34,-903.609;134.416,-602.522;6.535,-472.37;311.897,589.969;160.732,464.729;-745.85,197.698;222.944,-202.266;-45.112,305.83;554.437,947.485;104.098,-657.169;-822.043,121.002;-723.417,705.865;-492.423,-658.835;
0.408:-276.393,784.943;-412.698,-800.686;665.626,1,012.704;232.447,-657.384;349.743,-12.251;-817.171,197.174;1,016.567,438.399;-919.218,-428.701;-402.094,-345.213;-542.58,-276.407;-767.468,-928.058;-116.853,455.236;-283.165,652.346;-315.599,795.899;791.398,-444.521;-191.972,582.893;457.722,-744.273;661.532,445.107;-722.526,245.023;-362.519,-68.539;-662.562,754.497;-670.296,-82.488;354.451,-839.986;537.552,882.223;142.592,-665.517;954.439,-1,009.109;386.231,808.029;-95.948,326.033;169.443,-974.375;645.009,773.292;765.698,792.839;467.909,361.37;-591.131,686.239;354.976,15.213;589.851,-332.427;607.359,-687.835;-308.21,-334.871;172.291,-904.978;136.06,-602.796;6.814,-474.013;313.562,590.058;162.074,465.718;-747.441,197.2;224.547,-201.813;-46.768,306.017;555.257,946.033;105.639,-657.804;-820.608,121.848;-723.496,704.2;-490.859,-658.259;
0.417:-276.372,783.221;-413.471,-799.148;666.882,1,013.881;234.156,-657.173;350.977,-13.451;-818.324,195.896;1,017.875,437.28;-917.68,-427.928;-400.373,-345.219;-541.339,-275.214;-767.321,-926.343;-115.31,456;-284.536,653.389;-315.199,794.224;789.956,-443.579;-193.349,583.927;456.059,-743.83;662.356,446.619;-721.266,246.197;-361.978,-66.905;-662.314,752.793;-669.039,-83.665;355.72,-841.15;536.624,880.772;144.306,-665.679;955.692,-1,010.29;387.952,807.961;-96.708,327.578;167.813,-974.93;644.027,771.877;766.699,791.438;466.192,361.497;-592.83,686.521;356.695,15.321;589.341,-330.782;606.646,-689.403;-309.667,-333.955;173.272,-906.392;137.762,-603.056;7.103,-475.71;315.281,590.149;163.461,466.739;-749.084,196.687;226.204,-201.345;-48.479,306.21;556.085,944.524;107.231,-658.46;-819.124,122.723;-723.577,702.48;-489.243,-657.664;
0.425:-276.352,781.554;-414.228,-797.663;668.099,1,015.02;235.81,-656.969;352.172,-14.613;-819.441,194.659;1,019.141,436.196;-916.191,-427.179;-398.706,-345.225;-540.137,-274.059;-767.179,-924.682;-114.046,457.086;-285.862,654.398;-314.819,792.601;788.561,-442.667;-194.68,584.93;454.448,-743.401;663.154,448.082;-720.047,247.333;-361.453,-65.323;-662.074,751.144;-667.822,-84.804;356.948,-842.277;535.727,879.368;145.965,-665.835;956.905,-1,011.433;389.617,807.894;-97.444,329.073;166.235,-975.467;643.077,770.508;767.667,790.082;464.53,361.62;-594.474,686.795;358.352,15.502;588.848,-329.19;605.956,-690.92;-311.078,-333.067;174.223,-907.762;139.413,-603.288;7.383,-477.353;316.945,590.238;164.802,467.727;-750.675,196.189;227.808,-200.891;-50.135,306.397;556.878,943.058;108.817,-658.972;-817.689,123.569;-723.656,700.816;-487.68,-657.087;
0.434:-276.331,779.864;-414.998,-796.158;669.333,1,016.176;237.488,-656.761;353.384,-15.791;-820.574,193.404;1,020.425,435.097;-914.68,-426.42;-397.016,-345.231;-538.697,-273.174;-767.035,-922.998;-112.763,458.186;-287.207,655.421;-314.442,790.954;787.147,-441.742;-196.029,585.949;452.815,-742.966;663.963,449.566;-718.811,248.486;-360.922,-63.719;-661.831,749.471;-666.588,-85.959;358.193,-843.419;534.817,877.943;147.648,-665.994;958.136,-1,012.592;391.306,807.827;-98.191,330.589;164.822,-976.394;642.114,769.119;768.649,788.706;462.844,361.744;-596.141,687.072;360.032,15.685;588.348,-327.575;605.03,-692.333;-312.509,-332.168;175.186,-909.15;141.088,-603.508;7.666,-479.019;318.633,590.328;166.163,468.73;-752.288,195.685;229.434,-200.432;-51.752,306.889;557.679,941.57;110.426,-659.49;-816.233,124.428;-723.736,699.127;-486.094,-656.503;
0.442:-276.311,778.198;-415.756,-794.674;670.549,1,017.315;239.142,-656.557;354.579,-16.952;-821.564,192.064;1,021.691,434.013;-913.191,-425.672;-395.349,-345.237;-537.278,-272.301;-766.893,-921.337;-111.498,459.271;-288.534,656.43;-314.078,789.328;785.752,-440.83;-197.358,586.954;451.204,-742.537;664.761,451.029;-717.591,249.622;-360.397,-62.137;-661.592,747.822;-665.371,-87.097;359.421,-844.546;533.919,876.539;149.307,-666.15;959.349,-1,013.735;392.971,807.761;-98.927,332.085;163.429,-977.308;641.164,767.75;769.618,787.35;461.182,361.867;-597.785,687.346;361.688,15.865;587.855,-325.983;604.116,-693.727;-313.919,-331.28;176.137,-910.519;142.751,-603.619;7.946,-480.662;320.297,590.416;167.505,469.718;-753.879,195.188;231.038,-199.978;-53.346,307.375;558.786,940.324;112.012,-660.001;-814.797,125.274;-723.815,697.463;-484.53,-655.926;
0.45:-276.29,776.485;-416.533,-793.147;671.8,1,018.486;240.842,-656.347;355.808,-18.147;-822.582,190.686;1,022.993,432.899;-911.66,-424.903;-393.636,-345.243;-535.818,-271.404;-766.747,-919.63;-110.198,460.387;-289.897,657.468;-313.714,787.653;784.318,-439.893;-198.724,587.989;449.549,-742.096;665.581,452.533;-716.338,250.79;-359.858,-60.51;-661.345,746.126;-664.12,-88.268;360.684,-845.704;532.996,875.095;151.013,-666.311;960.596,-1,014.91;394.683,807.693;-99.684,333.622;161.996,-978.248;639.877,766.618;770.613,785.955;459.473,361.994;-599.475,687.627;363.392,16.051;587.348,-324.347;603.177,-695.16;-315.37,-330.368;176.741,-912.123;144.445,-603.879;8.233,-482.351;322.008,590.507;168.884,470.735;-755.514,194.677;232.687,-199.512;-54.985,307.874;559.957,939.073;113.642,-660.527;-813.321,126.144;-723.897,695.751;-482.922,-655.334;
0.459:-276.27,774.818;-417.281,-791.658;673.016,1,019.625;242.496,-656.142;357.003,-19.308;-823.396,189.231;1,024.259,431.816;-910.171,-424.154;-391.969,-345.249;-534.398,-270.531;-766.605,-917.97;-108.933,461.473;-291.224,658.477;-313.371,786.022;782.923,-438.981;-200.051,588.996;447.938,-741.667;666.379,453.997;-715.119,251.927;-359.334,-58.928;-661.105,744.477;-662.904,-89.407;361.912,-846.831;532.099,873.691;152.672,-666.467;961.809,-1,016.052;396.349,807.627;-100.42,335.117;160.603,-979.162;638.626,765.518;771.582,784.599;457.811,362.117;-601.119,687.9;365.049,16.231;586.855,-322.755;602.264,-696.554;-316.781,-329.481;177.328,-913.682;146.095,-604.113;8.513,-483.994;323.673,590.596;170.226,471.723;-757.105,194.18;234.291,-199.059;-56.579,308.359;560.761,937.614;115.229,-661.038;-811.769,126.752;-723.976,694.087;-481.359,-654.758;
0.467:-276.249,773.117;-418.037,-790.134;674.258,1,020.788;244.184,-655.934;358.222,-20.494;-824.226,187.747;1,025.552,430.71;-908.651,-423.39;-390.268,-345.255;-532.949,-269.64;-766.46,-916.275;-107.642,462.58;-292.577,659.507;-313.033,784.355;781.499,-438.05;-201.406,590.025;446.295,-741.23;667.194,455.49;-713.875,253.087;-358.799,-57.314;-660.861,742.794;-661.662,-90.569;363.165,-847.981;531.183,872.258;154.366,-666.627;963.047,-1,017.219;398.048,807.559;-101.051,336.696;159.18,-980.095;637.349,764.394;772.57,783.215;456.115,362.242;-602.797,688.179;366.74,16.416;586.351,-321.13;601.331,-697.977;-318.221,-328.575;177.928,-915.274;147.781,-604.335;8.798,-485.671;325.371,590.687;171.591,472.738;-758.728,193.672;235.928,-198.596;-58.206,308.855;561.926,936.374;116.848,-661.56;-810.185,127.372;-724.056,692.388;-479.762,-654.169;
0.476:-276.229,771.451;-418.767,-788.636;675.474,1,021.927;245.838,-655.729;359.417,-21.656;-825.04,186.292;1,026.818,429.626;-907.162,-422.642;-388.602,-345.261;-531.53,-268.767;-766.318,-914.615;-106.378,463.665;-293.904,660.516;-312.714,782.72;780.104,-437.138;-202.733,591.033;444.684,-740.801;667.992,456.953;-712.656,254.223;-358.275,-55.732;-660.621,741.144;-660.445,-91.708;364.633,-848.77;530.285,870.854;156.025,-666.783;964.259,-1,018.362;399.713,807.493;-101.67,338.244;157.787,-981.009;636.097,763.294;773.538,781.858;454.453,362.365;-604.441,688.453;368.396,16.596;585.858,-319.538;600.418,-699.371;-319.465,-327.467;178.516,-916.833;149.435,-604.541;9.078,-487.314;327.035,590.775;172.925,473.737;-760.319,193.175;237.531,-198.143;-59.801,309.341;562.732,934.915;118.434,-662.072;-808.634,127.98;-724.135,690.723;-478.199,-653.593;
0.484:-276.208,769.75;-419.512,-787.106;676.716,1,023.09;247.527,-655.521;360.637,-22.842;-825.569,184.675;1,028.11,428.52;-905.642,-421.878;-386.901,-345.267;-529.96,-268.11;-766.173,-912.919;-105.086,464.773;-295.258,661.546;-312.402,781.047;778.68,-436.207;-204.088,592.062;443.04,-740.363;668.806,458.447;-711.411,255.383;-357.739,-54.117;-660.376,739.461;-659.203,-92.871;366.131,-849.576;529.369,869.42;157.719,-666.943;965.498,-1,019.529;401.413,807.425;-102.302,339.824;156.364,-981.942;634.82,762.17;774.527,780.474;452.756,362.491;-606.119,688.732;370.087,16.781;585.355,-317.913;599.485,-700.794;-320.735,-326.335;179.115,-918.425;151.125,-604.741;9.363,-488.991;328.734,590.866;174.285,474.759;-761.943,192.667;239.168,-197.68;-61.428,309.836;563.555,933.426;120.053,-662.594;-807.05,128.601;-724.216,689.023;-476.602,-653.005;
0.493:-276.188,768.083;-420.242,-785.608;677.932,1,024.229;249.181,-655.316;361.832,-24.003;-826.086,183.091;1,029.376,427.436;-904.153,-421.13;-385.234,-345.273;-528.423,-267.467;-766.031,-911.259;-103.822,465.859;-296.584,662.555;-312.109,779.406;777.285,-435.295;-205.414,593.071;441.43,-739.934;669.604,459.91;-710.192,256.519;-357.215,-52.535;-660.137,737.812;-657.986,-94.01;367.366,-850.695;528.472,868.016;159.378,-667.099;966.711,-1,020.671;403.079,807.359;-102.921,341.371;154.971,-982.856;633.568,761.069;775.137,778.923;451.094,362.614;-607.763,689.006;371.744,16.961;584.862,-316.321;598.572,-702.187;-321.98,-325.227;179.703,-919.985;152.78,-604.937;9.771,-490.607;330.398,590.954;175.618,475.76;-763.533,192.17;240.772,-197.227;-62.919,310.58;564.361,931.968;121.639,-663.105;-805.498,129.209;-724.295,687.359;-475.039,-652.428;
0.501:-276.167,766.401;-420.979,-784.096;679.16,1,025.379;250.85,-655.11;363.038,-25.176;-826.609,181.492;1,030.655,426.342;-902.65,-420.374;-383.552,-345.279;-526.871,-266.818;-765.887,-909.583;-102.545,466.954;-297.923,663.573;-311.829,777.748;775.877,-434.374;-206.698,594.158;439.749,-739.859;670.41,461.387;-708.961,257.666;-356.686,-50.938;-659.895,736.147;-656.758,-95.159;368.612,-851.826;527.566,866.599;161.053,-667.257;967.935,-1,021.825;404.76,807.292;-103.545,342.933;153.564,-983.779;632.305,759.958;775.754,777.358;449.417,362.738;-609.422,689.282;373.417,17.143;584.364,-314.714;597.649,-703.594;-323.236,-324.107;180.296,-921.559;154.45,-605.135;10.183,-492.238;332.078,591.044;176.964,476.769;-765.139,191.668;242.391,-196.77;-64.286,311.561;565.175,930.495;123.24,-663.621;-803.931,129.822;-724.375,685.678;-473.46,-651.847;
0.51:-276.146,764.651;-421.746,-782.523;680.438,1,026.575;252.587,-654.895;364.293,-26.396;-827.153,179.829;1,031.984,425.205;-901.086,-419.588;-381.836,-344.936;-525.256,-266.143;-765.738,-907.839;-101.217,468.094;-299.316,664.633;-311.537,776.022;774.409,-433.423;-208.034,595.289;438.001,-739.78;671.248,462.923;-707.681,258.86;-356.135,-49.277;-659.643,734.415;-655.48,-96.355;369.908,-853.001;526.623,865.124;162.795,-667.421;969.209,-1,023.025;406.508,807.223;-104.069,344.603;152.101,-984.739;630.991,758.803;776.395,775.729;447.671,362.867;-611.149,689.569;375.156,17.333;583.846,-313.042;596.69,-705.058;-324.542,-322.943;180.913,-923.197;156.188,-605.341;10.612,-493.935;333.826,591.137;178.366,477.816;-766.809,191.146;244.075,-196.294;-65.547,312.775;566.022,928.964;124.906,-664.158;-802.2,130.08;-724.025,683.964;-471.818,-651.241;
0.518:-276.126,762.985;-422.476,-781.024;681.654,1,027.714;254.241,-654.691;365.488,-27.558;-827.268,178.166;1,033.25,424.121;-899.597,-418.84;-380.201,-344.609;-523.719,-265.5;-765.596,-906.179;-99.952,469.179;-300.642,665.642;-311.26,774.379;773.008,-432.52;-209.306,596.366;436.336,-739.706;672.046,464.386;-706.462,259.996;-355.611,-47.695;-659.403,732.766;-654.263,-97.494;371.143,-854.121;525.726,863.72;164.455,-667.578;970.422,-1,024.168;408.174,807.156;-104.567,346.193;150.707,-985.653;629.739,757.702;777.005,774.178;446.009,362.99;-612.793,689.842;376.813,17.514;583.353,-311.45;595.777,-706.452;-325.787,-321.835;181.134,-924.849;157.843,-605.536;11.02,-495.551;335.49,591.225;179.704,478.81;-768.4,190.649;245.679,-195.84;-66.629,314.043;566.828,927.505;126.492,-664.669;-800.542,130.241;-723.691,682.331;-470.254,-650.665;
0.527:-276.106,761.318;-423.206,-779.526;682.871,1,028.854;255.895,-654.486;366.683,-28.719;-827.383,176.504;1,034.517,423.037;-898.108,-418.092;-378.567,-344.282;-522.181,-264.857;-765.454,-904.518;-98.462,469.926;-301.796,666.844;-310.982,772.736;771.606,-431.618;-210.578,597.442;434.671,-739.631;672.844,465.849;-705.243,261.132;-355.087,-46.113;-659.164,731.116;-653.046,-98.633;372.378,-855.24;524.828,862.315;166.114,-667.734;971.635,-1,025.311;409.839,807.09;-105.065,347.784;149.314,-986.567;628.488,756.602;777.616,772.628;444.347,363.113;-614.437,690.116;378.47,17.694;582.86,-309.858;594.863,-707.846;-327.031,-320.726;181.355,-926.501;159.498,-605.732;11.428,-497.167;337.154,591.314;181.044,479.801;-769.953,190.045;247.283,-195.387;-67.711,315.31;567.634,926.047;128.078,-665.181;-798.929,130.663;-723.358,680.698;-468.691,-650.089;
0.535:-276.084,759.568;-423.973,-777.953;684.148,1,030.05;257.632,-654.272;367.938,-29.939;-827.505,174.758;1,035.846,421.899;-896.544,-417.306;-376.851,-343.939;-520.567,-264.181;-765.305,-902.774;-96.755,470.311;-303.008,668.107;-310.69,771.01;770.135,-430.671;-211.914,598.573;432.934,-739.415;673.681,467.386;-703.963,262.325;-354.536,-44.452;-658.912,729.384;-651.769,-99.828;373.674,-856.416;523.886,860.841;167.856,-667.898;972.909,-1,026.511;411.587,807.021;-105.588,349.454;147.851,-987.527;627.174,755.446;778.257,770.999;442.602,363.242;-616.163,690.403;380.21,17.884;582.342,-308.187;593.904,-709.31;-328.338,-319.562;181.587,-928.235;161.236,-605.938;11.856,-498.864;338.902,591.407;182.455,480.836;-771.585,189.411;248.967,-194.911;-68.847,316.641;568.481,924.515;129.744,-665.718;-797.221,131.041;-723.007,678.983;-467.048,-649.484;
0.544:-276.063,757.847;-424.726,-776.406;685.404,1,031.226;259.34,-654.061;369.172,-31.139;-827.624,173.041;1,037.154,420.78;-895.007,-416.533;-375.164,-343.601;-518.979,-263.517;-765.158,-901.06;-95.076,470.689;-304.2,669.348;-310.403,769.313;768.689,-429.738;-213.227,599.685;431.22,-739.57;674.505,468.897;-702.704,263.499;-353.995,-42.818;-658.665,727.681;-650.512,-101.004;374.949,-857.572;522.959,859.391;169.569,-668.06;974.161,-1,027.691;413.307,806.952;-105.979,351.13;146.412,-988.471;625.882,754.309;778.887,769.398;440.886,363.369;-617.861,690.685;381.921,18.07;581.833,-306.543;592.961,-710.749;-329.327,-318.153;181.815,-929.941;162.945,-606.141;12.277,-500.532;340.62,591.498;183.846,481.85;-773.155,188.708;250.623,-194.443;-69.964,317.95;569.313,923.009;131.419,-666.114;-795.54,131.414;-722.663,677.297;-465.434,-648.888;
0.552:-276.043,756.181;-425.456,-774.908;686.621,1,032.365;260.994,-653.856;370.367,-32.3;-827.739,171.378;1,038.42,419.697;-893.518,-415.785;-373.53,-343.275;-517.441,-262.874;-765.016,-899.399;-93.45,471.056;-305.354,670.551;-310.126,767.67;767.29,-428.831;-214.499,600.761;429.561,-739.719;675.303,470.36;-701.485,264.635;-353.471,-41.236;-658.425,726.032;-649.295,-102.143;376.183,-858.692;522.061,857.987;171.229,-668.216;975.374,-1,028.834;414.972,806.886;-106.358,352.753;145.018,-989.385;624.63,753.209;779.497,767.847;439.224,363.492;-619.505,690.959;383.577,18.251;581.34,-304.951;592.047,-712.143;-330.284,-316.789;182.036,-931.593;164.6,-606.336;12.685,-502.148;342.285,591.587;185.197,482.826;-774.627,187.927;252.227,-193.99;-71.046,319.218;570.12,921.55;133.049,-666.461;-793.913,131.774;-722.329,675.664;-463.87,-648.312;
0.56:-276.023,754.5;-426.193,-773.397;687.848,1,033.514;262.662,-653.65;371.572,-33.472;-827.433,169.726;1,039.697,418.604;-892.016,-415.03;-371.987,-342.606;-515.891,-262.226;-764.873,-897.724;-91.77,471.01;-306.518,671.763;-309.846,766.013;765.882,-427.913;-215.782,601.847;427.886,-739.87;676.108,471.835;-700.255,265.781;-352.942,-39.641;-658.183,724.369;-648.068,-103.292;377.428,-859.821;521.156,856.57;172.902,-668.374;976.597,-1,029.987;416.652,806.819;-106.74,354.39;143.613,-990.307;623.368,752.099;780.113,766.283;437.548,363.616;-621.163,691.235;385.248,18.433;580.842,-303.345;590.919,-713.389;-331.25,-315.414;182.259,-933.259;166.269,-606.534;13.097,-503.778;343.963,591.676;186.563,483.805;-776.038,187.012;253.844,-193.533;-72.137,320.497;570.933,920.079;134.699,-666.781;-792.272,132.137;-721.993,674.018;-462.293,-647.731;
0.569:-276.123,752.837;-426.923,-771.899;689.064,1,034.653;264.316,-653.446;372.767,-34.634;-827.792,168.098;1,040.963,417.52;-890.527,-414.282;-370.458,-341.944;-514.353,-261.583;-764.731,-896.064;-90.167,470.555;-307.672,672.965;-309.568,764.369;764.489,-426.999;-217.055,602.924;426.227,-740.02;676.906,473.299;-699.036,266.918;-352.417,-38.059;-657.943,722.72;-646.851,-104.431;378.663,-860.94;520.258,855.166;174.561,-668.53;977.81,-1,031.13;418.317,806.753;-107.118,356.013;142.219,-991.222;622.116,750.998;780.724,764.732;435.885,363.739;-622.807,691.508;386.905,18.613;580.349,-301.753;589.801,-714.625;-332.208,-314.05;182.48,-934.911;167.924,-606.73;13.505,-505.393;345.608,591.408;187.922,484.77;-777.436,186.105;255.448,-193.079;-73.095,321.86;571.739,918.62;136.339,-667.074;-790.645,132.498;-721.659,672.385;-460.729,-647.155;
