30.472:-488.278,-1,031.121;787.257,962.914;-471.057,-993.906;-696.623,333.856;-674.122,428.974;833.715,946.552;557.601,-1,179.273;-583.623,-973.575;772.449,1,043.573;755.166,948.931;866.071,976.975;512.053,692.663;760.164,1,000.106;-553.494,-1,045.099;-527.872,-1,012.961;833.003,1,015.258;852.475,951.972;731.905,892.57;784.613,910.469;813.692,922.697;-630.285,420.356;814.206,998.189;-442.603,-1,042.459;875.679,921.877;-542.683,-1,021.191;435.93,1,028.052;805.45,1,039.531;-412.409,-1,014.574;-639.629,371.723;776.938,994.171;-518.079,-1,078.04;-728.97,509.068;802.485,881.298;834.907,869.684;-528.233,-996.866;-510.639,-1,041.599;858.538,989.926;-686.465,383.199;808.087,940.413;-743.898,353.883;-727.155,451.966;884.433,883.541;-466.683,-1,090.374;841.254,908.495;-589.237,-1,016.281;905.379,843.857;-503.899,-1,064.964;521.424,1,009.284;-721.564,400.881;803.776,957.046;
30.484:-486.711,-1,029.411;785.158,961.925;-470.114,-991.786;-694.694,332.566;-671.97,428.106;831.449,947.051;559.807,-1,178.555;-582.253,-971.703;770.187,1,044.092;752.885,949.356;863.857,977.667;513.546,690.887;757.844,1,000.091;-552.109,-1,043.238;-526.874,-1,010.866;830.691,1,015.452;850.309,952.803;729.586,892.644;782.294,910.392;811.391,922.992;-628.021,419.848;811.914,997.828;-441.669,-1,040.336;873.446,922.507;-541.284,-1,019.34;434.268,1,026.433;803.132,1,039.419;-411.13,-1,012.639;-637.699,370.435;774.689,994.74;-517.82,-1,075.735;-727.079,507.724;800.169,881.165;832.587,869.648;-526.913,-994.958;-509.017,-1,039.94;856.274,990.431;-684.493,381.977;805.812,939.96;-742.127,352.384;-725.095,450.898;882.113,883.507;-465.81,-1,088.224;839.103,909.364;-587.853,-1,014.419;903.103,843.403;-502.979,-1,062.834;519.864,1,007.567;-719.275,400.508;801.618,957.899;
30.5:-485.066,-1,027.653;783.048,960.767;-469.138,-989.586;-692.693,331.229;-669.738,427.205;829.112,947.624;562.096,-1,177.811;-580.836,-969.758;767.841,1,044.629;750.519,949.797;861.518,978.234;515.095,689.045;755.438,1,000.076;-550.825,-1,041.202;-525.832,-1,008.696;828.294,1,015.676;847.982,953.419;727.18,892.72;779.946,909.865;808.997,923.247;-625.672,419.321;809.557,997.338;-440.273,-1,038.375;871.144,923.21;-539.966,-1,017.327;432.544,1,024.754;800.732,1,039.245;-409.803,-1,010.631;-635.698,369.098;772.288,994.915;-517.226,-1,073.402;-725.079,506.385;797.763,881.087;830.18,869.647;-525.544,-992.979;-507.323,-1,038.23;853.932,990.988;-682.434,380.731;803.41,940.114;-740.27,350.853;-723.202,449.411;879.709,883.402;-464.833,-1,086.025;837.047,910.616;-586.361,-1,012.53;900.857,842.54;-502.01,-1,060.631;518.245,1,005.786;-716.899,400.121;799.344,958.687;
30.513:-482.471,-1,025.622;780.213,959.087;-467.682,-986.63;-689.953,329.397;-666.682,425.971;825.925,948.467;565.23,-1,176.791;-578.921,-967.075;764.629,1,045.366;747.279,950.401;858.33,979.07;517.216,686.522;752.142,1,000.055;-549.306,-1,038.277;-524.37,-1,005.742;825.011,1,015.969;844.87,954.505;723.886,892.825;776.676,909.447;805.706,923.419;-622.457,418.599;806.298,996.848;-439.088,-1,035.3;867.999,924.195;-538.488,-1,014.381;430.183,1,022.454;797.441,1,039.067;-407.985,-1,007.881;-632.957,367.268;769.058,994.262;-516.682,-1,070.152;-722.482,504.356;794.468,881.128;826.888,869.807;-523.634,-990.292;-505.005,-1,035.887;850.707,991.668;-679.597,379.054;800.118,940.267;-737.372,349.284;-720.319,447.815;876.425,883.689;-463.53,-1,082.997;834.069,912.029;-584.454,-1,009.842;897.59,842.101;-500.692,-1,057.61;516.029,1,003.346;-713.646,399.591;796.195,959.662;
30.527:-480.719,-1,023.668;778.074,957.566;-466.564,-984.255;-687.772,327.939;-664.249,424.989;823.378,949.098;567.726,-1,175.979;-577.428,-964.917;762.071,1,045.952;744.7,950.883;855.757,979.589;518.905,684.514;749.518,1,000.049;-548.472,-1,035.789;-523.143,-1,003.423;822.398,1,016.21;842.288,954.971;721.263,892.908;774.08,909.065;803.102,923.745;-619.896,418.024;803.756,996.197;-438.081,-1,032.877;865.55,925.138;-537.518,-1,011.942;428.303,1,020.623;794.826,1,038.842;-406.539,-1,005.692;-630.774,365.811;766.449,993.982;-516.036,-1,067.609;-720.364,502.807;791.844,881.141;824.277,870.067;-522.119,-988.15;-503.179,-1,034.003;848.211,992.478;-677.299,377.786;797.508,940.538;-734.987,348.19;-717.973,446.64;873.829,884.069;-462.43,-1,080.615;831.616,912.959;-582.897,-1,007.73;894.997,841.7;-499.69,-1,055.185;514.264,1,001.404;-711.052,399.192;793.649,960.295;
30.539:-478.572,-1,021.85;775.482,956.474;-465.39,-981.699;-685.433,326.375;-661.64,423.936;820.629,949.694;570.401,-1,175.109;-575.904,-962.552;759.328,1,046.58;741.934,951.398;853.077,980.443;520.715,682.36;746.704,1,000.047;-547.938,-1,033.027;-521.779,-1,000.962;819.598,1,016.481;839.674,956.011;718.451,892.998;771.271,908.914;800.313,924.113;-617.151,417.408;800.98,995.739;-436.924,-1,030.312;862.899,926.079;-536.439,-1,009.344;426.288,1,018.66;792.023,1,038.604;-404.987,-1,003.345;-628.435,364.249;763.708,993.345;-515.252,-1,064.907;-718.039,501.222;789.03,881.17;821.488,870.435;-520.481,-985.862;-501.226,-1,031.978;845.533,993.339;-674.791,376.511;794.702,940.74;-732.346,347.219;-715.74,444.928;871.101,884.758;-461.43,-1,077.985;828.883,913.628;-581.216,-1,005.473;892.289,840.937;-498.411,-1,052.679;512.372,999.322;-708.263,398.826;790.867,960.715;
30.555:-476.816,-1,020.189;773.633,954.918;-464.384,-979.501;-683.423,325.032;-659.398,423.031;818.281,950.267;572.699,-1,174.361;-574.63,-960.498;756.936,1,046.926;739.56,951.851;850.856,981.396;522.271,680.51;744.287,1,000.044;-547.386,-1,030.674;-520.88,-998.719;817.193,1,016.717;837.373,956.751;716.035,893.075;769.014,908.05;797.918,924.44;-614.793,416.878;798.608,995.275;-435.492,-1,028.365;860.698,927.077;-535.49,-1,007.121;424.557,1,016.974;789.618,1,038.367;-403.655,-1,001.328;-626.425,362.907;761.302,993.575;-514.762,-1,062.54;-715.982,499.954;786.614,881.127;819.108,870.858;-519.073,-983.898;-499.55,-1,030.236;843.226,994.06;-672.707,375.287;792.287,940.841;-730.051,346.461;-713.613,443.781;868.749,885.313;-460.482,-1,075.762;826.616,914.465;-579.924,-1,003.431;889.876,840.8;-497.492,-1,050.443;510.746,997.533;-705.863,398.542;788.45,960.729;
30.569:-475.383,-1,017.422;770.558,954.41;-462.973,-976.723;-680.833,323.301;-656.509,421.865;815.248,950.983;575.662,-1,173.398;-573.079,-957.795;753.853,1,047.372;736.5,952.441;847.902,982.389;524.276,678.125;741.172,1,000.034;-546.614,-1,027.655;-519.644,-995.859;814.09,1,017;834.303,957.284;712.941,893.442;766.019,907.189;794.831,924.861;-611.753,416.196;795.546,994.701;-433.777,-1,025.763;857.843,928.327;-534.251,-1,004.262;422.325,1,014.8;786.523,1,038.003;-401.937,-998.729;-623.833,361.176;758.286,994.353;-513.954,-1,059.53;-713.565,497.987;783.5,881.014;816.031,871.347;-517.305,-981.332;-497.427,-1,027.956;840.232,994.922;-669.945,373.845;789.173,940.947;-727.069,345.556;-710.806,442.427;865.714,886.017;-459.187,-1,072.928;823.577,915.152;-578.3,-1,000.772;886.765,840.629;-496.405,-1,047.523;508.651,995.227;-702.769,398.176;785.489,961.7;
30.58:-473.938,-1,015.037;767.775,954.587;-461.654,-974.266;-678.514,321.751;-653.923,420.821;812.539,951.642;578.314,-1,172.535;-571.746,-955.346;751.093,1,047.771;733.761,952.966;845.217,983.141;526.071,675.991;738.383,1,000.016;-545.811,-1,024.984;-518.528,-993.303;811.305,1,017.15;831.707,958.302;710.341,894.449;763.239,906.967;792.068,925.237;-609.032,415.585;792.794,994.247;-432.866,-1,023.128;855.28,929.425;-533.141,-1,001.704;420.327,1,012.854;783.755,1,037.664;-400.399,-996.403;-621.514,359.628;755.751,995.517;-513.27,-1,056.827;-711.178,496.545;780.712,880.956;813.277,871.784;-515.743,-979.022;-495.564,-1,025.881;837.557,995.712;-667.282,373.016;786.388,941.086;-724.38,344.819;-708.251,441.311;862.986,886.597;-458.118,-1,070.352;820.833,915.651;-576.859,-998.384;883.982,840.45;-495.219,-1,044.999;506.776,993.164;-699.999,397.848;782.8,962.44;
30.597:-472.735,-1,013.09;765.487,954.604;-460.637,-972.216;-676.612,320.479;-651.801,419.965;810.302,952.127;580.491,-1,171.827;-570.687,-953.317;748.827,1,048.099;731.512,953.39;842.974,983.597;527.543,674.239;736.103,999.819;-545.024,-1,022.835;-517.609,-991.207;809.019,1,017.268;829.521,958.982;708.48,895.781;760.959,906.777;789.807,925.59;-606.799,415.084;790.508,994.137;-431.969,-1,021.022;853.182,930.34;-532.218,-999.609;418.688,1,011.257;781.482,1,037.393;-399.137,-994.493;-619.611,358.357;753.478,995.786;-512.964,-1,054.559;-709.391,495.115;778.424,880.914;811.016,872.137;-514.48,-977.113;-493.819,-1,024.399;835.361,996.355;-665.285,371.898;784.103,941.223;-722.102,344.602;-706.154,440.394;860.707,886.805;-457.196,-1,068.258;818.548,915.525;-575.679,-996.423;881.704,840.225;-494.286,-1,042.91;505.236,991.47;-697.726,397.579;780.609,963.101;
30.609:-470.957,-1,010.293;762.302,953.688;-459.198,-969.23;-673.856,318.638;-648.727,418.724;807.043,952.732;583.642,-1,170.802;-569.192,-950.359;745.547,1,048.573;728.253,953.992;839.76,984.405;529.676,671.702;732.936,998.841;-543.727,-1,019.785;-516.26,-988.18;805.708,1,017.395;826.213,959.185;705.632,897.477;757.68,906.291;786.538,926.14;-603.565,414.358;787.206,993.854;-430.643,-1,017.985;850.243,931.871;-530.84,-996.596;416.314,1,008.944;778.201,1,036.925;-397.31,-991.728;-616.854,356.516;750.168,995.949;-512.107,-1,051.357;-706.53,493.443;775.11,880.843;807.733,872.591;-512.685,-974.327;-492.585,-1,021.323;832.168,997.242;-662.419,370.234;780.792,941.379;-718.789,344.497;-702.884,439.854;857.428,887.292;-455.882,-1,065.215;815.247,915.823;-573.961,-993.589;878.416,839.809;-493.034,-1,039.841;503.008,989.017;-694.435,397.19;777.386,963.872;
30.624:-469.609,-1,008.277;759.931,953.177;-458.161,-967.038;-671.84,317.29;-646.478,417.817;804.637,953.037;585.949,-1,170.051;-568.117,-948.185;743.147,1,048.92;725.868,954.433;837.44,985.113;531.237,669.846;730.536,998.492;-542.309,-1,017.818;-515.312,-985.947;803.283,1,017.444;823.8,959.432;703.918,899.193;755.255,906.255;784.115,926.042;-601.198,413.826;784.791,993.628;-429.282,-1,015.977;848.111,933.028;-530.301,-994.231;414.576,1,007.252;775.811,1,036.516;-395.973,-989.705;-614.837,355.17;747.929,995.016;-511.794,-1,048.952;-704.617,491.951;772.685,880.815;805.332,872.938;-511.435,-972.249;-492.485,-1,018.9;829.821,997.855;-660.337,368.99;778.368,941.464;-716.373,344.281;-700.477,439.555;855.071,887.861;-454.895,-1,062.999;812.83,916.022;-572.688,-991.525;876.069,839.197;-492.253,-1,037.545;501.376,987.222;-692.139,396.409;775.029,964.443;
30.637:-467.839,-1,005.861;756.938,953.279;-456.799,-964.371;-669.35,315.626;-643.701,416.696;801.688,953.557;588.797,-1,169.125;-566.816,-945.488;740.183,1,049.349;722.923,954.976;834.455,985.359;533.164,667.554;727.551,998.254;-540.768,-1,015.25;-514.218,-983.16;800.288,1,017.401;820.807,959.515;702.396,901.772;752.308,905.72;781.12,926.057;-598.277,413.17;781.804,993.413;-428.267,-1,013.16;845.363,934.217;-528.6,-991.766;412.431,1,005.163;772.866,1,035.973;-394.321,-987.207;-612.347,353.507;745.194,993.797;-511.091,-1,046.041;-701.886,490.723;769.691,880.756;802.371,873.384;-509.907,-969.674;-492.362,-1,015.908;826.913,998.569;-657.611,367.75;775.376,941.587;-713.392,344.001;-697.482,439.556;852.169,888.6;-453.712,-1,060.249;809.844,916.248;-571.121,-988.973;873.077,839.087;-491.454,-1,034.659;499.363,985.006;-689.468,395.054;772.133,965.206;
30.649:-466.761,-1,003.392;754.249,953.445;-455.634,-961.941;-667.11,314.129;-641.203,415.687;799.002,953.77;591.359,-1,168.291;-565.677,-943.046;737.516,1,049.734;720.274,955.466;831.792,985.763;534.898,665.492;724.885,997.865;-539.588,-1,012.828;-513.266,-980.639;797.62,1,017.028;818.113,959.54;700.617,903.795;749.615,905.642;778.429,925.929;-595.648,412.58;779.139,993.016;-427.223,-1,010.676;842.977,935.47;-527.488,-989.312;410.501,1,003.283;770.227,1,035.432;-392.836,-984.959;-610.106,352.011;742.772,992.617;-510.849,-1,043.358;-699.678,489.179;766.997,880.724;799.714,873.832;-508.574,-967.332;-492.318,-1,013.214;824.268,999.082;-655.401,366.209;772.682,941.602;-710.742,343.511;-694.895,438.803;849.577,889.337;-452.733,-1,057.738;807.155,916.426;-569.733,-986.664;870.384,838.981;-490.387,-1,032.185;497.551,983.012;-687.283,393.478;769.555,965.991;
30.661:-465.832,-1,001.241;751.911,953.605;-454.641,-959.819;-665.162,312.827;-639.03,414.81;796.678,953.47;593.587,-1,167.567;-564.684,-940.924;735.473,1,048.587;717.969,955.891;829.509,986.295;536.406,663.698;722.549,997.677;-538.588,-1,010.709;-512.468,-978.436;795.423,1,016.213;815.77,959.493;699.541,905.877;747.3,905.284;776.088,925.829;-593.361,412.067;776.797,992.953;-426.234,-1,008.552;840.726,936.12;-526.644,-987.126;408.823,1,001.648;767.905,1,035.116;-391.544,-983.004;-608.157,350.709;740.503,992.032;-510.388,-1,041.06;-697.532,488.239;764.654,880.676;797.404,874.226;-507.153,-965.469;-492.321,-1,010.871;821.944,999.386;-653.083,365.862;770.339,941.569;-708.424,343.173;-692.694,438;847.285,889.825;-451.82,-1,055.58;804.815,916.541;-568.544,-984.644;868.045,838.841;-489.602,-1,029.977;495.975,981.277;-685.192,392.421;767.299,966.623;
30.674:-464.858,-999.008;749.49,953.877;-453.611,-957.611;-663.136,311.473;-636.771,413.899;794.267,953.818;595.904,-1,166.813;-563.664,-938.711;733.255,1,047.579;715.574,956.333;827.076,986.413;537.974,661.833;720.139,997.324;-537.58,-1,008.491;-511.293,-976.302;793.175,1,015.274;813.341,959.308;698.019,907.779;744.871,905.094;773.652,925.777;-590.984,411.533;774.375,992.694;-425.952,-1,006.132;838.326,936.538;-525.871,-984.816;407.077,999.948;765.53,1,034.572;-390.201,-980.972;-606.131,349.357;738.073,992.213;-509.705,-1,038.722;-695.522,486.861;762.221,880.791;795.007,874.66;-505.824,-963.427;-492.278,-1,008.435;819.539,999.773;-650.664,365.577;767.926,941.237;-705.997,342.959;-690.405,437.165;844.898,890.309;-450.821,-1,053.359;802.381,916.66;-567.306,-982.546;865.614,838.694;-488.743,-1,027.697;494.337,979.474;-683.215,390.997;764.939,967.226;
30.691:-463.908,-996.657;747.01,954.407;-452.686,-955.25;-661.028,310.064;-634.419,412.949;791.797,953.245;598.315,-1,166.028;-562.611,-936.405;730.889,1,046.666;713.08,956.794;824.548,986.607;539.606,659.892;717.611,997.119;-536.303,-1,006.3;-510.184,-974.021;790.886,1,014.183;810.818,959.053;696.975,910.091;742.399,904.526;771.117,925.725;-588.51,410.978;771.86,992.37;-425.878,-1,003.597;835.79,936.538;-524.923,-982.464;405.261,998.178;763.014,1,034.254;-388.802,-978.856;-604.022,347.948;735.685,991.359;-509.361,-1,036.21;-693.244,485.748;759.685,880.743;792.51,875.101;-504.525,-961.249;-492.221,-1,005.9;817.013,1,000;-648.14,365.331;765.407,941.528;-703.486,342.603;-688.023,436.296;842.4,890.751;-449.952,-1,050.976;799.846,916.617;-566.008,-980.368;863.083,838.527;-487.83,-1,025.331;492.631,977.598;-680.83,390.134;762.523,967.999;
30.704:-462.707,-993.422;743.56,954.308;-451.427,-952.037;-658.159,308.146;-631.277,411.523;788.388,952.703;601.597,-1,164.961;-561.159,-933.274;727.654,1,045.464;709.641,956.51;821.102,986.793;541.827,657.251;714.172,997.413;-534.397,-1,003.424;-508.868,-970.831;787.826,1,012.588;807.476,958.192;694.32,912.294;738.966,904.175;767.667,925.654;-585.207,409.979;768.41,992.257;-425.775,-1,000.148;832.391,937.132;-523.712,-979.232;402.789,995.77;759.641,1,033.527;-386.9,-975.977;-601.152,346.032;732.455,990.146;-508.524,-1,032.862;-690.284,483.973;756.242,880.973;789.116,875.726;-502.841,-958.237;-492.093,-1,002.451;813.589,999.578;-644.753,364.667;761.972,941.863;-700.088,342.002;-684.781,435.113;838.954,890.933;-448.656,-1,047.777;796.396,916.685;-564.23,-977.41;859.647,838.21;-486.679,-1,022.078;490.31,975.044;-677.784,388.513;759.185,968.874;
30.716:-461.777,-991.029;741.243,953.204;-450.491,-949.647;-656.025,306.72;-629.009,410.32;785.822,952.769;604.038,-1,164.167;-560.106,-930.933;725.225,1,044.634;707.076,956.4;818.535,986.781;543.479,655.286;711.647,996.954;-533.108,-1,001.204;-507.586,-968.607;785.867,1,010.929;804.913,958.056;691.917,913.199;736.45,903.666;765.1,925.594;-582.75,409.236;765.87,991.889;-425.691,-997.582;829.824,937.12;-522.735,-976.858;400.95,993.979;757.102,1,033.151;-385.484,-973.835;-599.018,344.607;730.096,989.133;-507.755,-1,030.412;-687.847,483.167;753.685,881.206;786.594,876.203;-500.996,-956.453;-491.871,-999.894;811.046,999.222;-642.227,364.214;759.406,941.926;-697.592,341.403;-682.37,434.233;836.465,891.558;-447.637,-1,045.422;793.83,916.761;-562.893,-975.219;857.083,838.074;-485.632,-1,019.734;488.584,973.144;-675.625,387.124;756.67,969.388;
30.728:-460.897,-988.724;739.307,951.676;-449.591,-947.35;-653.974,305.349;-626.829,409.166;783.47,953.513;606.384,-1,163.403;-559.075,-928.692;722.909,1,043.786;704.616,956.213;816.071,986.906;545.066,653.398;709.285,996.242;-531.843,-999.085;-506.822,-966.261;783.788,1,009.601;802.46,957.793;689.5,913.691;734.002,903.364;762.635,925.522;-580.388,408.522;763.422,991.585;-425.537,-995.12;827.367,936.9;-521.701,-974.619;399.183,992.258;754.705,1,032.565;-384.124,-971.777;-596.966,343.237;727.899,988.011;-507.641,-1,027.948;-685.505,482.393;751.223,881.358;784.163,876.623;-499.398,-954.573;-491.54,-997.449;808.595,998.942;-639.795,363.799;756.949,941.701;-695.126,341.486;-680.052,433.388;834.03,891.957;-446.81,-1,043.097;791.369,916.942;-561.621,-973.105;854.621,837.922;-484.377,-1,017.61;486.925,971.318;-673.29,386.328;754.204,969.331;
30.74:-460.113,-986.618;737.154,951.03;-448.772,-945.257;-652.105,304.1;-624.76,408.287;781.326,954.186;608.521,-1,162.708;-558.105,-926.664;720.82,1,042.957;702.392,955.894;813.837,987.152;546.512,651.678;707.086,995.779;-530.354,-997.402;-505.827,-964.246;781.851,1,008.461;800.28,957.248;687.263,913.907;731.769,903.108;760.388,925.468;-578.237,407.872;761.193,991.293;-425.365,-992.879;825.143,936.573;-521.241,-972.419;397.573,990.69;752.545,1,031.943;-382.885,-969.902;-595.097,341.989;725.721,987.456;-507.34,-1,025.721;-683.371,481.688;748.982,881.527;781.955,877.042;-498.064,-952.764;-490.838,-995.314;806.369,998.635;-637.579,363.424;754.706,941.556;-692.882,341.374;-677.941,432.617;831.784,892.044;-446.029,-1,040.99;789.126,917.068;-560.429,-971.2;852.379,837.768;-483.299,-1,015.638;485.414,969.655;-671.087,385.888;752.04,969.937;
30.756:-459.319,-984.287;734.713,950.708;-447.874,-942.964;-650.058,302.732;-622.564,407.174;778.982,954.94;610.862,-1,161.947;-557.071,-924.43;718.524,1,042.067;699.954,955.544;811.377,987.244;548.097,649.793;704.747,995.01;-529.086,-995.291;-504.798,-962.009;779.851,1,007.025;797.823,957.082;684.948,914.745;729.307,903.131;757.926,925.44;-575.88,407.159;758.744,991.044;-425.064,-990.435;822.698,936.284;-520.959,-969.973;395.809,988.972;750.184,1,031.246;-381.527,-967.848;-593.049,340.621;723.471,986.457;-506.756,-1,023.329;-681.033,480.916;746.53,881.751;779.531,877.475;-497.158,-950.475;-489.736,-993.113;803.908,998.717;-635.153,363.005;752.293,941.069;-690.43,341.143;-675.628,431.774;829.381,892.578;-445.116,-1,038.703;786.669,917.233;-559.227,-969.05;849.919,837.67;-482.187,-1,013.442;483.758,967.832;-668.626,385.806;749.632,970.455;
30.769:-458.424,-981.204;731.529,950.294;-446.703,-939.974;-647.388,300.948;-619.804,405.533;775.78,955.185;613.916,-1,160.953;-555.781,-921.489;715.556,1,040.842;696.776,955.088;808.166,987.298;550.163,647.336;701.617,994.294;-527.52,-992.488;-503.348,-959.145;777.216,1,005.189;794.627,956.771;681.814,915.444;726.097,903.07;754.725,925.18;-572.807,406.23;755.601,990.385;-424.469,-987.28;819.51,935.902;-520.609,-966.781;393.509,986.731;747.117,1,030.294;-379.757,-965.169;-590.379,338.838;720.635,984.951;-505.613,-1,020.328;-678.191,479.422;743.333,882.051;776.354,877.94;-495.272,-947.876;-488.424,-990.182;800.814,997.858;-631.993,362.433;749.122,940.56;-687.24,340.777;-672.611,430.673;826.201,893.023;-443.897,-1,035.732;783.465,917.442;-557.583,-966.292;846.713,837.491;-480.688,-1,010.602;481.598,965.456;-665.547,384.894;746.438,970.127;
30.782:-457.875,-978.692;728.983,949.938;-445.765,-937.581;-645.251,299.519;-617.342,404.794;773.21,955.166;616.361,-1,160.158;-554.846,-919.095;713.198,1,039.818;694.231,954.723;805.596,987.234;551.818,645.368;699.187,993.455;-526.707,-990.05;-502.244,-956.823;774.86,1,004.161;792.234,955.832;679.252,915.658;723.586,902.517;752.173,924.874;-570.346,405.486;753.218,989.421;-424.003,-984.752;816.943,935.766;-520.347,-964.224;391.667,984.938;744.68,1,029.475;-378.339,-963.025;-588.241,337.411;718.154,984.276;-505.361,-1,017.77;-676.021,478.042;740.77,882.245;773.803,878.256;-494.368,-945.469;-487.526,-987.773;798.244,997.817;-629.469,361.942;746.581,940.174;-684.701,340.375;-670.196,429.792;823.647,893.315;-442.943,-1,033.345;780.896,917.536;-556.3,-964.065;844.145,837.362;-479.484,-1,008.33;479.869,963.553;-662.984,384.701;743.889,969.795;
30.793:-457.937,-976.06;726.365,949.649;-444.805,-935.129;-643.062,298.056;-614.848,403.951;770.58,955.025;618.865,-1,159.343;-553.954,-916.617;710.787,1,038.759;691.625,954.349;802.963,987.217;553.512,643.352;696.864,992.214;-526.28,-987.451;-501.29,-954.369;772.515,1,002.964;790.078,954.32;676.765,916.523;721.006,901.99;749.574,924.451;-567.825,404.724;750.786,988.413;-423.6,-982.15;814.31,935.697;-520.095,-961.602;389.781,983.1;742.22,1,028.538;-376.887,-960.828;-586.051,335.948;715.597,983.647;-504.96,-1,015.167;-673.541,477.158;738.144,882.438;771.185,878.542;-492.859,-943.312;-485.944,-985.668;795.618,997.624;-626.892,361.402;743.975,939.796;-682.09,340.033;-667.722,428.889;821.022,893.527;-441.979,-1,030.895;778.264,917.447;-555.053,-961.745;841.515,837.227;-478.345,-1,005.956;478.099,961.605;-660.513,383.79;741.287,969.392;
30.806:-457.887,-973.79;724.11,949.386;-443.977,-933.014;-641.174,296.794;-612.895,402.791;768.327,955.308;621.024,-1,158.641;-553.179,-914.483;708.725,1,037.809;689.377,954.026;800.712,986.914;554.974,641.614;694.646,991.728;-525.837,-985.224;-500.268,-952.341;770.765,1,001.516;788.01,953.382;674.539,916.971;718.777,901.558;747.331,924.096;-565.652,404.067;748.68,987.562;-423.281,-979.901;812.04,935.706;-519.845,-959.345;388.155,981.516;740.261,1,027.39;-375.635,-958.934;-584.163,334.688;713.376,983.175;-504.481,-1,012.948;-671.59,475.996;735.878,882.586;768.924,878.757;-492.134,-941.16;-484.498,-983.917;793.368,997.317;-624.678,360.899;741.73,939.454;-679.852,339.648;-665.589,428.111;818.753,893.613;-441.157,-1,028.778;775.995,917.53;-553.98,-959.745;839.249,837.09;-477.331,-1,003.924;476.571,959.924;-658.311,383.236;739.042,969.048;
30.822:-457.965,-971.357;721.696,949.078;-443.09,-930.748;-639.151,295.442;-610.564,402.091;766.002,954.589;623.338,-1,157.888;-552.405,-912.175;706.497,1,036.828;686.968,953.681;798.358,986.3;556.54,639.752;692.34,990.95;-525.279,-982.855;-499.319,-950.1;768.636,1,000.339;785.716,952.571;672.105,916.943;716.398,901.044;744.943,923.626;-563.322,403.362;746.443,986.605;-422.987,-977.486;809.616,935.93;-519.581,-956.926;386.411,979.818;738.279,1,025.977;-374.294,-956.903;-582.139,333.336;710.99,982.695;-503.66,-1,010.657;-669.278,475.236;733.447,882.694;766.502,878.995;-491.904,-938.737;-482.885,-982.095;790.954,997.004;-622.314,360.321;739.329,939.055;-677.458,339.214;-663.303,427.277;816.321,893.694;-440.093,-1,026.59;773.567,917.358;-552.863,-957.582;836.821,836.923;-476.464,-1,001.651;474.935,958.123;-655.88,383.12;736.638,968.672;
30.839:-458.181,-968.057;718.425,948.59;-441.883,-927.669;-636.401,293.604;-607.387,401.172;763.193,952.845;626.483,-1,156.865;-551.552,-908.98;703.465,1,035.509;683.694,953.211;795.22,985.254;558.668,637.22;689.413,989.41;-525.057,-979.555;-498.06,-947.042;766.142,998.167;782.733,951.141;668.867,916.271;713.157,900.384;741.645,923.382;-560.157,402.405;743.323,985.508;-423.292,-974.192;806.309,935.928;-519.26,-953.635;384.042,977.51;735.514,1,024.162;-372.47,-954.144;-579.388,331.5;707.754,982.014;-503.465,-1,007.355;-666.344,473.709;730.141,882.806;763.205,879.247;-490.728,-935.646;-480.811,-979.518;787.648,996.947;-619.11,359.5;736.054,938.596;-674.184,338.74;-660.196,426.144;813.013,893.728;-438.514,-1,023.683;770.267,917.136;-550.939,-954.892;833.524,836.662;-474.914,-998.729;472.711,955.675;-652.72,382.145;733.37,968.164;
30.853:-458.535,-964.71;715.117,947.969;-440.656,-924.535;-633.602,291.734;-604.12,400.362;760.683,950.602;629.684,-1,155.824;-550.653,-905.736;700.399,1,034.12;680.362,952.733;792.121,983.94;560.834,634.644;686.127,988.683;-524.365,-976.261;-496.755,-943.939;763.221,996.495;780.054,949.104;665.617,915.395;709.872,899.651;738.292,923.082;-556.935,401.431;740.191,984.275;-422.607,-970.897;802.947,935.76;-518.73,-950.311;381.631,975.161;732.911,1,022.028;-370.614,-951.336;-576.589,329.63;704.459,981.326;-503.163,-1,004.003;-663.493,471.92;726.776,882.88;759.839,879.306;-489.705,-932.439;-478.555,-977.021;784.316,996.467;-615.799,358.894;732.831,937.625;-670.867,338.17;-657.034,424.99;809.652,893.909;-437.018,-1,020.668;766.912,916.862;-549.125,-952.057;830.168,836.397;-473.693,-995.592;470.447,953.184;-649.366,381.856;730.05,967.606;
30.867:-458.669,-961.916;712.365,947.464;-439.636,-921.93;-631.277,290.18;-601.375,399.825;758.769,948.562;632.344,-1,154.958;-549.916,-903.038;697.833,1,033.006;677.594,952.336;789.644,982.642;562.634,632.503;683.475,987.793;-523.693,-973.546;-495.723,-941.339;760.96,994.848;777.469,948.037;663.025,914.346;707.152,899.001;735.514,922.761;-554.257,400.622;737.539,983.385;-422.057,-968.155;800.166,936.058;-518.34,-947.541;379.627,973.21;730.635,1,020.403;-369.072,-949.003;-574.263,328.077;701.838,980.348;-502.75,-1,001.237;-660.9,470.872;723.979,882.855;757.042,879.296;-489.467,-929.652;-476.569,-975.051;781.553,996.033;-613.073,358.267;730.21,936.648;-668.099,337.768;-654.406,424.031;806.857,893.812;-435.82,-1,018.141;764.121,916.681;-548.322,-949.378;827.384,836.131;-472.384,-993.12;468.566,951.114;-646.722,380.942;727.264,967.361;
