42.893:-112.165,675.331;-153.768,717.546;-170.303,609.817;-102.785,740.644;974.363,812.414;-199.583,696.688;-214.37,589.08;-54.557,713.529;932.897,801.042;904.036,792.848;354.223,-1,207.14;-125.109,626.707;-168.693,644.816;-120.935,614.681;-109.166,691.705;-101.029,598.591;-261.956,812.114;1,008.186,844.251;-192.464,616.423;-129.681,697.558;-158.16,694.579;950.533,774.223;-231.199,657.478;1,047.987,780.041;946.908,830.46;-169.245,591.62;1,018.789,828.959;928.919,878.025;1,001.187,775.454;-122.02,536.04;937.812,749.839;989.963,809.011;-192.848,641.208;-159.76,636.223;1,010.079,863.274;1,042.923,806.222;-143.401,636.819;-158.98,673.087;-72.124,650.206;-217.655,610.374;-136.788,661.115;-247.976,568.109;-85.011,655.441;1,028.99,816.885;-203.15,667.061;-160.297,585.258;972.061,829.027;-105.055,659.655;983.694,787.234;971.112,741.303;
42.912:-115.785,676.621;-154.704,721.273;-173.149,612.399;-105.162,743.664;976.125,808.998;-201.895,699.758;-215.896,592.607;-57.861,715.491;933.561,797.257;905.633,789.352;356.865,-1,209.931;-128.715,628.036;-170.441,648.238;-123.66,617.391;-111.057,695.051;-103.63,601.42;-264.49,815.003;1,010.332,841.063;-195.074,619.245;-132.422,700.252;-160.509,697.62;951.041,770.414;-233.507,660.552;1,050.743,777.362;947.69,826.697;-172.607,593.48;1,021.105,825.892;930.343,874.455;1,003.101,772.121;-124.222,539.19;939.923,746.627;991.615,805.541;-194.982,644.405;-161.769,639.499;1,011.902,859.891;1,044.794,802.865;-147.1,637.86;-162.766,673.747;-74.618,653.13;-219.987,613.429;-138.784,664.4;-250.341,571.138;-87.52,658.351;1,032.003,814.498;-205.523,670.084;-162.475,588.425;973.965,825.689;-107.661,662.481;985.024,783.629;973.079,738.001;
42.925:-118.871,678.717;-155.188,724.973;-176.069,614.722;-107.15,746.821;978.04,805.797;-203.362,703.188;-217.377,596.031;-60.937,717.603;934.524,793.653;907.123,785.932;359.431,-1,212.64;-132.089,629.64;-172.624,651.264;-126.028,620.238;-113.089,698.18;-106.392,603.928;-266.95,817.808;1,012.276,837.879;-197.502,622.078;-134.27,703.492;-163.091,700.314;951.827,766.767;-235.65,663.605;1,049.588,773.815;948.745,823.119;-176.149,594.653;1,023.217,822.817;932.189,871.213;1,004.824,768.812;-126.371,542.24;941.917,743.474;993.087,802.113;-196.98,647.555;-163.574,642.764;1,014.09,856.869;1,046.948,799.818;-150.804,638.307;-165.727,676.017;-76.863,656.11;-222.238,616.404;-141.885,666.473;-252.56,574.137;-89.993,661.145;1,034.642,811.861;-207.819,673.024;-164.939,591.227;976.03,822.582;-110.273,665.144;986.315,780.128;974.989,734.796;
42.939:-121.367,679.624;-156.27,727.398;-178.295,616.169;-108.654,749.009;978.89,803.281;-204.927,705.333;-218.524,598.426;-63.068,719.187;935.05,791.05;908.131,783.475;361.256,-1,214.568;-134.282,631.137;-173.802,653.644;-127.78,622.233;-114.572,700.382;-108.325,605.748;-268.701,819.805;1,014.046,835.9;-199.097,624.2;-135.181,705.987;-164.764,702.376;952.548,764.211;-237.193,665.766;1,047.937,771.735;949.293,820.52;-178.586,595.708;1,024.69,820.608;933.43,868.866;1,006.022,766.442;-127.996,544.34;943.303,741.209;994.032,799.631;-198.375,649.815;-164.438,645.275;1,015.495,854.616;1,045.565,797.551;-153.257,639.325;-168.092,677.224;-78.256,658.371;-223.814,618.541;-144.132,667.889;-254.202,576.224;-91.846,663.047;1,036.408,809.878;-209.872,674.709;-166.62,593.282;977.19,820.193;-112.378,666.763;987.23,777.636;976.348,732.515;
42.953:-123.598,681.029;-156.563,730.018;-180.32,617.858;-110.182,751.158;979.637,800.753;-205.926,707.773;-219.79,600.739;-65.11,720.854;935.575,788.466;909.228,781.078;363.069,-1,216.483;-136.181,632.966;-175.544,655.623;-129.671,624.07;-116.047,702.568;-110.265,607.534;-270.44,821.787;1,015.61,833.777;-201.28,625.679;-136.981,707.913;-166.668,704.199;953.537,761.768;-238.809,667.849;1,046.816,769.348;950,817.98;-180.849,597.06;1,026.118,818.391;934.471,866.443;1,007.045,764.012;-129.619,546.418;944.65,738.943;994.529,797.042;-199.833,652.011;-165.428,647.718;1,016.777,852.312;1,044.305,795.235;-155.403,640.857;-170.072,678.965;-79.809,660.501;-225.431,620.623;-146.362,669.295;-255.801,578.32;-93.844,664.767;1,037.898,807.704;-211.336,676.901;-168.313,595.303;978.426,817.864;-114.34,668.524;988.14,775.161;977.697,730.25;
42.971:-126.102,682.482;-157.732,732.666;-182.735,619.454;-111.947,753.452;980.393,797.959;-207.619,710.121;-221.392,603.15;-67.394,722.633;936.163,785.632;910.425,778.442;365.06,-1,218.584;-138.2,635.04;-177.106,658.06;-131.792,626.041;-117.764,704.898;-112.63,609.203;-272.348,823.963;1,017.64,831.714;-203.856,626.999;-139.406,709.494;-169.329,705.34;954.753,759.14;-240.559,670.156;1,045.975,766.578;950.65,815.16;-183.052,598.938;1,027.489,815.842;935.884,863.917;1,006.6,761.151;-131.302,548.773;946.099,736.437;994.539,794.147;-201.421,654.431;-166.622,650.356;1,018.075,849.725;1,043.278,792.529;-157.443,642.91;-172.789,679.963;-81.83,662.573;-227.221,622.898;-148.756,670.922;-257.648,580.549;-96.092,666.591;1,039.218,805.127;-213.089,679.205;-170.175,597.519;979.966,815.414;-116.22,670.725;989.066,772.418;979.178,727.763;
42.986:-129.272,684.202;-158.163,736.247;-185.619,621.62;-114.141,756.315;981.147,794.431;-209.465,713.22;-223.633,605.976;-70.346,724.705;936.889,782.099;911.924,775.161;367.54,-1,221.203;-141.246,636.971;-178.935,661.169;-134.568,628.344;-119.581,708.014;-115.521,611.36;-274.727,826.675;1,019.794,828.821;-207.015,628.74;-142.405,711.498;-172.666,706.709;956.718,756.116;-242.878,672.918;1,045.099,763.08;951.083,811.579;-185.739,601.345;1,028.951,812.544;937.55,860.718;1,007.199,757.594;-133.933,551.241;947.861,733.29;994.653,790.542;-203.348,657.48;-168.221,653.589;1,019.576,846.445;1,042.342,789.045;-159.739,645.692;-176.369,680.408;-84.129,665.352;-229.471,625.717;-151.959,672.58;-259.944,583.331;-98.941,668.802;1,040.416,801.725;-215.948,681.404;-172.512,600.267;981.518,812.158;-118.796,673.25;989.407,768.828;981.024,724.664;
43.003:-131.406,686.334;-159.42,738.989;-188.304,622.995;-116.051,758.65;981.399,791.425;-211.146,715.725;-225.568,608.29;-72.778,726.49;937.471,779.139;913.223,772.439;369.614,-1,223.394;-143.786,638.599;-180.655,663.647;-136.58,630.591;-121.284,710.504;-117.975,613.114;-276.716,828.943;1,021.178,826.14;-209.84,629.799;-144.947,713.121;-175.307,708.166;957.626,753.239;-244.878,675.176;1,044.647,760.097;951.752,808.637;-187.978,603.366;1,029.917,809.687;938.833,857.988;1,008.28,754.778;-136.017,553.421;949.234,730.603;995.131,787.564;-204.875,660.082;-169.579,656.282;1,020.697,843.644;1,041.724,786.093;-161.736,647.953;-178.898,682.051;-86.125,667.614;-231.41,628.028;-154.23,674.566;-261.871,585.651;-101.379,670.58;1,041.278,798.834;-217.693,683.865;-174.562,602.48;982.982,809.52;-121.199,675.073;989.257,765.815;982.568,722.073;
43.018:-133.64,688.923;-161.128,741.951;-191.04,625.046;-117.542,761.727;981.794,788.029;-213.053,718.563;-227.782,610.896;-75.52,728.533;938.037,775.766;914.523,769.276;371.965,-1,225.877;-146.223,640.998;-182.202,666.697;-138.954,633.053;-123.364,713.218;-120.791,615.055;-278.97,831.514;1,022.663,823.06;-212.853,631.415;-147.817,714.981;-178.632,708.965;958.162,749.862;-247.053,677.815;1,044.544,756.679;952.451,805.29;-190.473,605.704;1,030.449,806.309;940.346,854.921;1,007.868,751.384;-138.155,556.09;951.008,727.68;995.713,784.194;-206.895,662.841;-171.194,659.296;1,021.597,840.345;1,041.135,782.724;-163.757,650.711;-181.065,684.697;-88.2,670.332;-233.615,630.642;-156.279,677.304;-264.069,588.271;-104.194,672.521;1,042.072,795.508;-220.211,686.178;-176.814,605.052;984.77,806.605;-123.387,677.701;989.05,762.402;984.318,719.135;
43.033:-135.427,691.25;-163.266,743.96;-193.643,626.399;-119.437,763.967;981.923,785.098;-214.837,720.892;-229.695,613.12;-77.882,730.274;938.84,772.945;914.989,766.38;373.982,-1,228.007;-148.582,642.742;-184.005,669.011;-141.049,635.106;-124.848,715.749;-123.177,616.761;-280.905,833.719;1,023.847,820.375;-215.414,632.846;-150.23,716.65;-181.404,709.926;959.216,747.124;-248.949,680.054;1,044.482,753.746;953.08,802.424;-192.632,607.692;1,030.941,803.417;941.658,852.297;1,007.708,748.454;-139.786,558.529;951.823,724.862;995.887,781.265;-208.718,665.14;-172.578,661.883;1,021.893,837.426;1,039.938,780.045;-165.9,652.715;-182.865,687.013;-90.28,672.401;-235.555,632.843;-158.123,679.586;-265.971,590.505;-106.246,674.618;1,042.481,792.603;-221.901,688.576;-178.807,607.206;985.708,803.825;-125.45,679.787;988.828,759.476;985.819,716.614;
43.055:-136.996,693.93;-165.459,746.159;-196.136,628.251;-121.498,766.29;982.531,782.052;-216.726,723.358;-231.706,615.487;-80.326,732.189;939.53,769.917;915.357,763.296;376.117,-1,230.262;-151.038,644.642;-185.756,671.576;-143.313,637.231;-126.586,718.322;-125.751,618.499;-282.952,836.054;1,024.915,817.459;-218.102,634.401;-152.489,718.781;-183.486,712.231;959.751,744.065;-250.881,682.485;1,044.435,750.641;953.522,799.351;-194.894,609.819;1,032.001,800.498;943.05,849.521;1,007.619,745.35;-141.96,560.746;952.501,721.831;996.369,778.197;-210.672,667.553;-173.984,664.652;1,022.323,834.351;1,038.923,777.111;-167.692,655.251;-184.568,689.611;-92.36,674.707;-237.634,635.149;-160.646,681.396;-268.008,592.849;-108.691,676.532;1,042.482,789.497;-224.181,690.686;-180.844,609.55;986.211,800.761;-128.071,681.453;989.226,756.396;987.113,713.791;
43.07:-139.259,697.546;-168.391,749.257;-199.893,630.27;-124.266,769.535;982.826,777.797;-219.319,726.744;-234.483,618.725;-83.747,734.737;940.148,765.696;915.795,759.053;379.05,-1,233.359;-154.336,647.348;-187.923,675.25;-146.88,639.57;-129.173,721.714;-129.197,621.013;-285.765,839.261;1,026.112,813.365;-221.505,636.974;-155.677,721.615;-186.623,715.12;961.286,740.085;-253.591,685.779;1,044.462,746.375;954.281,795.153;-197.968,612.776;1,032.716,796.292;945.146,845.805;1,008.519,741.18;-144.679,564.033;953.515,717.688;997.04,773.985;-213.922,670.317;-176.639,667.991;1,022.906,830.125;1,037.87,772.977;-170.707,658.268;-187.073,693.063;-94.934,678.109;-240.482,638.325;-164.138,683.846;-270.833,596.045;-112.117,679.073;1,042.551,785.232;-226.625,694.181;-183.708,612.711;986.535,796.507;-131.392,684.129;990.099,752.221;989.174,710.056;
43.085:-140.963,700.091;-170.449,751.525;-202.274,632.196;-126.283,771.84;983.44,774.796;-221.182,729.175;-236.512,621.019;-86.099,736.699;940.742,762.692;916.104,756.006;381.156,-1,235.583;-156.708,649.285;-189.696,677.747;-149.389,641.327;-130.734,724.349;-131.706,622.769;-287.784,841.564;1,026.755,810.371;-223.793,639.009;-157.754,723.865;-187.895,717.907;961.895,737.084;-255.471,688.197;1,044.553,743.314;954.951,792.165;-200.162,614.913;1,033.5,793.332;946.552,843.085;1,009.78,738.389;-146.424,566.55;954.381,714.75;997.212,770.927;-216.143,672.425;-178.415,670.486;1,023.337,827.093;1,037.228,769.983;-173.291,659.913;-188.682,695.669;-96.993,680.376;-242.519,640.612;-166.654,685.591;-272.878,598.324;-114.383,681.134;1,042.488,782.171;-228.831,696.305;-185.703,615.034;987.221,793.523;-133.084,686.682;990.758,749.23;990.398,707.249;
43.102:-142.593,702.47;-172.352,753.693;-204.819,633.554;-128.2,773.995;984.378,772.069;-222.936,731.465;-238.492,623.115;-88.366,738.482;940.982,759.818;916.372,753.134;383.139,-1,237.677;-158.922,651.133;-192.031,679.44;-151.404,643.39;-132.428,726.683;-134.045,624.456;-289.686,843.732;1,027.467,807.576;-225.944,640.931;-159.872,725.823;-188.707,720.674;963.018,734.427;-257.27,690.451;1,044.665,740.432;955.43,789.321;-202.252,616.9;1,034.219,790.539;947.78,840.475;1,010.688,735.652;-148.458,568.594;955.216,711.99;997.95,768.139;-218.387,674.237;-180.369,672.607;1,023.774,824.242;1,036.617,767.164;-175.931,661.074;-190.227,698.104;-98.696,682.704;-244.48,642.726;-168.819,687.497;-274.827,600.451;-116.665,682.897;1,042.53,779.287;-230.443,698.697;-187.71,617.106;987.602,790.664;-134.647,689.106;991.145,746.372;991.785,704.72;
43.116:-144.574,705.36;-174.65,756.338;-207.767,635.448;-130.428,776.699;986.22,769.088;-225.066,734.246;-240.888,625.672;-91.157,740.6;940.7,756.325;916.571,749.636;385.548,-1,240.222;-161.338,653.671;-194.953,681.373;-153.877,645.873;-134.666,729.379;-136.937,626.434;-291.996,846.366;1,028.275,804.167;-228.427,643.403;-162.183,728.457;-190.563,723.646;963.827,731.018;-259.379,693.249;1,044.865,736.934;956.255,785.915;-204.812,619.293;1,035.201,787.175;949.415,837.376;1,010.69,732.148;-150.61,571.36;956.033,708.582;998.183,764.643;-221.119,676.43;-182.401,675.462;1,024.396,820.794;1,035.743,763.771;-178.734,663.176;-192.179,701.014;-101.009,685.335;-246.905,645.256;-170.846,690.355;-277.254,602.978;-119.177,685.34;1,042.147,775.804;-232.951,701.143;-189.903,619.839;987.808,787.166;-136.305,692.193;992.375,743.091;993.194,701.513;
43.136:-145.941,707.824;-176.488,758.474;-210.121,636.997;-131.76,779.183;987.797,766.753;-226.78,736.483;-242.786,627.755;-93.287,742.445;940.981,753.521;916.232,746.839;387.486,-1,242.268;-163.301,655.693;-197.38,682.806;-156.111,647.589;-136.565,731.461;-139.183,628.136;-293.854,848.485;1,028.618,801.37;-229.582,645.973;-163.962,730.642;-192.427,725.759;963.871,728.201;-261.153,695.438;1,045.173,734.133;956.905,783.173;-206.825,621.265;1,036.12,784.512;950.439,834.751;1,011.397,729.42;-152.42,573.52;956.743,705.855;998.712,761.875;-223.34,678.165;-184.391,677.456;1,024.941,818.03;1,035.276,760.992;-181.013,664.833;-193.949,703.207;-102.617,687.649;-248.831,647.313;-172.705,692.473;-279.238,604.979;-121.484,686.958;1,041.914,772.996;-234.169,703.685;-192.084,621.623;988.396,784.41;-137.413,694.784;993.121,740.374;994.567,699.051;
43.151:-147.667,711.35;-179.039,761.458;-213.234,639.389;-134.417,782.073;990.219,763.663;-229.167,739.6;-245.32,630.754;-96.317,744.942;940.726,749.603;916.024,742.918;390.185,-1,245.119;-166.433,658.061;-201.059,684.175;-159.176,650.044;-139.384,734.194;-142.313,630.507;-296.443,851.437;1,028.68,797.444;-231.263,649.521;-166.291,733.803;-195.149,728.589;963.622,724.282;-263.447,698.625;1,046.468,730.427;957.785,779.347;-209.611,624.031;1,036.96,780.677;952.243,831.264;1,012.494,725.65;-155.089,576.399;957.845,702.087;999.028,757.962;-226.448,680.564;-187.253,680.145;1,025.742,814.186;1,034.393,757.166;-183.83,667.568;-196.15,706.458;-104.931,690.822;-251.496,650.196;-175.853,694.819;-281.944,607.824;-124.142,689.848;1,041.631,769.08;-235.931,707.193;-195.131,624.099;988.753,780.5;-139.641,698.016;992.431,736.509;996.36,695.558;
43.164:-148.729,714.231;-181.027,763.798;-215.85,640.995;-136.393,784.422;991.972,761.143;-231.034,742.037;-247.299,633.101;-98.601,746.992;941.293,746.586;915.889,739.851;392.296,-1,247.348;-168.589,660.246;-203.057,686.506;-161.347,652.215;-141.706,736.203;-144.735,632.393;-298.468,853.745;1,029.335,794.445;-232.832,652.16;-167.728,736.516;-196.77,731.195;963.078,721.261;-265.317,701.059;1,047.396,727.5;958.391,776.338;-211.769,626.214;1,037.73,777.705;953.447,828.44;1,013.934,722.939;-157.019,578.786;958.832,699.18;999.779,754.985;-228.697,682.654;-189.757,681.92;1,026.423,811.193;1,033.871,754.141;-185.805,669.918;-197.923,708.964;-106.484,693.469;-253.612,652.42;-178.247,696.741;-284.084,610.024;-126.513,691.797;1,041.5,766.012;-237.372,709.904;-197.473,626.083;989.143,777.455;-141.541,700.428;992.261,733.444;998.027,692.981;
43.177:-148.984,716.785;-182.684,765.758;-217.932,642.498;-138.058,786.376;992.773,758.71;-232.595,744.075;-248.949,635.067;-100.48,748.742;941.923,744.098;915.759,737.287;394.061,-1,249.212;-170.395,662.07;-204.564,688.584;-163.352,653.817;-144.081,737.175;-146.748,633.985;-300.16,855.674;1,029.696,791.903;-234.136,654.371;-169.081,738.697;-198.435,733.149;962.913,718.699;-266.89,703.088;1,048.297,725.097;958.965,773.836;-213.541,628.071;1,038.536,775.268;954.408,826.06;1,015.038,720.622;-158.729,580.701;959.714,696.769;999.675,752.439;-230.588,684.389;-191.869,683.38;1,026.745,808.646;1,033.582,751.59;-186.823,672.275;-199.464,711.017;-107.881,695.623;-255.198,654.439;-180.013,698.604;-285.887,611.852;-128.526,693.39;1,041.371,763.449;-238.654,712.128;-199.236,627.95;989.127,774.888;-143.256,702.338;992.191,730.878;999.327,690.767;
43.197:-149.914,719.226;-184.367,767.756;-219.906,644.208;-139.762,788.356;992.933,756.102;-234.184,746.149;-250.589,637.1;-102.401,750.512;942.75,741.62;915.651,734.677;395.857,-1,251.109;-172.126,664.027;-206.426,690.417;-165.14,655.721;-146.406,738.366;-148.807,635.594;-301.883,857.638;1,029.726,789.291;-235.462,656.622;-170.133,741.089;-200.388,734.884;962.578,716.109;-268.505,705.142;1,049.19,722.642;959.423,771.264;-215.268,630.032;1,039.485,772.834;955.343,823.62;1,015.973,718.183;-160.28,582.803;960.619,694.319;999.769,749.828;-232.557,686.107;-193.884,685.043;1,026.831,806.035;1,033.514,748.979;-187.408,674.821;-200.863,713.224;-109.431,697.726;-256.828,656.48;-181.022,701.013;-287.669,613.762;-130.413,695.197;1,041.235,760.84;-240.447,714.028;-200.964,629.909;989.283,772.28;-145.22,704.061;992.066,728.268;1,000.568,688.468;
43.212:-151.664,722.734;-186.887,770.758;-222.424,647.212;-142.331,791.317;993.37,752.207;-236.568,749.261;-252.991,640.199;-105.291,753.16;944.044,737.92;915.51,730.76;398.66,-1,253.849;-174.718,666.967;-209.079,693.303;-167.853,658.551;-149.683,740.517;-151.776,638.153;-304.467,860.586;1,030.418,785.433;-237.449,660.001;-172.122,744.466;-202.079,738.421;962.719,712.191;-270.945,708.209;1,048.072,718.885;960.202,767.422;-217.747,633.068;1,040.687,769.103;957.017,820.076;1,015.944,714.263;-163.131,585.493;961.711,690.554;1,000.072,745.92;-235.541,688.648;-196.531,687.934;1,026.965,802.117;1,034.252,745.129;-188.174,678.665;-203.048,716.478;-111.588,700.999;-259.29,659.531;-182.101,704.782;-290.339,616.632;-133.708,697.32;1,041.116,756.922;-242.184,717.542;-203.632,632.78;989.603,768.374;-147.096,707.502;991.897,724.352;1,002.582,685.105;
43.226:-152.632,725.713;-188.899,773.16;-224.367,649.67;-144.391,793.677;994.041,749.147;-238.473,751.748;-254.835,642.731;-107.457,755.424;945.766,735.302;915.479,727.627;400.982,-1,255.952;-176.908,669.208;-211.145,695.657;-170.001,660.831;-152.252,742.311;-153.706,640.621;-306.533,862.941;1,031.031,782.36;-239.814,662.055;-173.238,747.394;-202.852,741.457;963.142,709.087;-272.766,710.758;1,047.429,715.819;960.938,764.377;-219.606,635.59;1,041.953,766.237;957.986,817.096;1,015.756,711.135;-165.129,587.906;962.558,687.538;1,000.219,742.79;-237.941,690.663;-198.26,690.546;1,027,798.985;1,034.57,742.012;-188.995,681.688;-204.604,719.197;-113.432,703.532;-261.3,661.934;-183.941,707.318;-292.452,618.946;-136.304,699.074;1,041.708,753.845;-243.624,720.324;-205.643,635.182;989.909,765.256;-148.146,710.454;991.663,721.228;1,003.794,682.216;
43.238:-153.961,728.012;-190.55,775.24;-225.775,651.922;-146.133,795.682;994.215,746.497;-240.088,753.856;-256.372,644.897;-109.273,757.362;947.023,732.963;915.507,724.971;403.018,-1,257.658;-178.579,671.272;-212.889,697.661;-171.811,662.775;-154.277,744.03;-155.232,642.794;-308.284,864.938;1,031.598,779.766;-241.629,663.994;-174.369,749.797;-204.461,743.569;962.977,706.436;-274.365,712.879;1,047.082,713.186;961.184,761.733;-220.996,637.853;1,042.794,763.718;958.916,814.609;1,015.406,708.503;-166.815,589.958;963.198,684.96;1,000.454,740.145;-239.978,692.366;-199.527,692.88;1,027.05,796.329;1,035.308,739.461;-189.958,684.164;-206.01,721.45;-114.487,705.969;-263.025,663.953;-185.815,709.199;-294.208,620.938;-138.5,700.568;1,042.05,751.212;-244.931,722.636;-207.355,637.213;989.817,762.602;-148.999,712.969;991.397,718.585;1,005.128,679.92;
43.252:-155.298,730.182;-192.101,777.262;-226.947,654.184;-147.792,797.616;994.713,743.998;-241.637,755.879;-257.818,646.995;-110.995,759.24;947.562,730.473;915.496,722.423;405.032,-1,259.218;-180.244,673.201;-214.537,699.604;-173.51,664.674;-156.319,745.553;-156.644,644.915;-309.964,866.853;1,031.852,777.23;-243.33,665.891;-175.553,752.053;-206.264,745.37;962.447,703.944;-275.899,714.913;1,046.872,710.646;961.536,759.209;-222.257,640.067;1,043.253,761.211;959.754,812.203;1,015.547,705.959;-168.42,591.937;963.831,682.492;1,000.59,737.601;-241.936,693.997;-200.568,695.206;1,027.062,793.781;1,035.818,736.965;-190.949,686.511;-207.455,723.548;-115.588,708.267;-264.722,665.853;-186.781,711.557;-295.856,622.881;-140.524,702.115;1,042.756,748.763;-246.251,724.816;-209.044,639.121;989.942,760.057;-149.743,715.406;991.127,716.052;1,006.147,677.585;
43.272:-156.491,732.618;-193.728,779.432;-228.399,656.475;-149.542,799.688;995.087,741.311;-243.286,758.032;-259.363,649.224;-112.8,761.264;947.778,727.769;915.412,719.712;407.239,-1,260.795;-181.831,675.4;-216.245,701.711;-175.272,666.736;-158.374,747.323;-158.104,647.202;-311.753,868.892;1,031.776,774.519;-245.104,667.943;-176.572,754.567;-207.272,747.888;962.31,701.235;-277.541,717.073;1,046.765,707.936;961.87,756.517;-223.478,642.489;1,043.645,758.528;960.609,809.628;1,015.697,703.251;-170.119,594.051;964.488,679.861;1,000.668,734.889;-244.257,695.4;-201.222,697.838;1,027.028,791.069;1,036.284,734.293;-192.874,688.422;-208.881,725.856;-116.877,710.653;-266.484,667.915;-187.158,714.243;-297.567,624.985;-142.223,704.229;1,043.37,746.121;-248.098,726.802;-210.692,641.275;990.184,757.355;-150.619,717.973;990.75,713.366;1,007.537,675.256;
43.289:-157.607,736.439;-196.155,782.588;-230.42,659.905;-152.1,802.739;996.213,737.493;-245.707,761.192;-261.651,652.482;-115.43,764.253;947.379,723.808;914.488,715.84;410.564,-1,262.984;-183.833,678.841;-218.513,704.982;-177.442,670.074;-161.549,749.725;-160.184,650.596;-314.378,871.885;1,032.088,770.551;-247.578,671.062;-178.38,758.113;-208.07,751.788;962.49,697.258;-279.945,720.245;1,046.771,703.955;962.328,752.563;-224.976,646.177;1,044.08,754.57;962.127,805.948;1,015.95,699.278;-172.573,597.186;965.489,676.007;1,001.086,730.93;-247.275,697.996;-201.869,701.766;1,026.985,787.088;1,036.876,730.356;-195.268,691.602;-210.982,729.237;-118.778,714.151;-269.112,670.906;-188.453,718.008;-300.082,628.071;-144.833,707.235;1,044.159,742.219;-249.802,730.4;-213.377,644.214;990.179,753.374;-151.967,721.719;990.883,709.387;1,009.196,671.637;
43.303:-158.553,739.837;-198.246,785.429;-232.173,662.966;-154.349,805.456;996.919,734.053;-247.852,763.993;-263.66,655.382;-117.756,766.905;946.855,720.32;913.853,712.37;413.601,-1,264.779;-185.283,682.057;-221.415,706.988;-179.103,673.185;-164.272,751.967;-161.989,653.626;-316.704,874.537;1,032.218,767.025;-249.724,673.862;-179.5,761.458;-209.007,755.189;962.748,693.74;-282.073,723.058;1,044.87,700.984;962.444,749.037;-226.357,649.423;1,044.336,751.052;963.424,802.668;1,016.133,695.755;-174.912,599.826;966.357,672.589;1,001.373,727.421;-250.282,699.84;-202.921,705.133;1,026.903,783.562;1,038.007,727.015;-197.146,694.588;-212.867,732.219;-120.555,717.198;-271.514,673.489;-190.787,720.652;-302.319,630.798;-147.155,709.891;1,044.857,738.762;-251.555,733.461;-215.474,647.051;990.478,749.86;-153.25,725.005;990.494,705.881;1,011.05,668.636;
43.318:-160.471,741.891;-199.909,787.694;-233.774,665.276;-156.035,807.705;996.99,731.244;-249.561,766.224;-265.276,657.681;-119.596,769.029;946.674,717.515;913.386,709.599;416.087,-1,266.09;-186.812,684.415;-223.766,708.528;-180.433,675.662;-166.492,753.692;-163.299,656.113;-318.557,876.65;1,032.251,764.215;-251.439,676.088;-181.021,763.822;-210.25,757.71;962.868,690.932;-283.769,725.3;1,043.646,698.454;962.128,746.244;-227.513,651.985;1,044.503,748.247;964.39,800.028;1,016.254,692.947;-176.513,602.136;967.069,669.87;1,001.334,724.62;-252.414,701.672;-203.598,707.861;1,026.802,780.753;1,038.604,724.268;-198.864,696.813;-214.333,734.617;-122.062,719.571;-273.532,675.446;-192.536,722.852;-304.121,632.956;-149.504,711.434;1,045.332,735.991;-252.989,735.878;-217.105,649.34;990.332,747.053;-154.219,727.643;990.578,703.072;1,012.739,666.39;
43.331:-162.598,743.837;-201.608,790.023;-235.038,667.868;-157.714,810.048;996.799,728.367;-251.315,768.513;-266.914,660.054;-121.413,771.268;946.627,714.632;913.623,706.725;418.698,-1,267.311;-188.104,686.992;-226.061,710.272;-181.811,678.194;-168.709,755.535;-164.135,658.872;-320.458,878.818;1,031.781,761.37;-253.17,678.393;-181.592,766.648;-211.562,760.277;963.694,688.17;-285.506,727.601;1,042.674,695.739;961.191,743.518;-228.78,654.575;1,044.575,745.365;964.974,797.205;1,016.375,690.066;-178.28,604.414;967.842,667.092;1,001.381,721.737;-254.86,703.198;-204.574,710.574;1,026.621,777.876;1,038.909,721.401;-200.469,699.208;-215.91,737.03;-123.735,721.919;-275.448,677.6;-194.89,724.516;-305.967,635.17;-151.567,713.449;1,045.73,733.136;-254.861,738.071;-218.781,651.686;990.276,744.17;-155.391,730.277;990.047,700.238;1,013.523,663.615;
43.35:-164.541,745.7;-203.21,792.186;-236.13,670.327;-159.216,812.281;996.429,725.701;-252.951,770.649;-268.426,662.28;-123.087,773.375;946.791,711.946;913.784,704.039;421.188,-1,268.332;-189.456,689.319;-228.14,711.981;-183.098,680.558;-170.906,757.088;-165.282,661.307;-322.232,880.841;1,031.236,758.735;-254.775,680.554;-181.812,769.33;-212.825,762.653;964.393,685.571;-287.131,729.746;1,041.933,693.152;960.67,740.878;-229.96,656.994;1,044.486,742.675;965.088,794.516;1,016.475,687.377;-180.028,606.461;967.973,664.404;1,001.576,719.053;-257,704.829;-205.722,713.008;1,026.406,775.193;1,039.046,718.714;-202.223,701.249;-217.394,739.275;-124.948,724.321;-277.266,679.584;-197.11,726.037;-307.689,637.238;-153.522,715.298;1,045.975,730.456;-255.9,740.553;-220.358,653.866;990.415,741.483;-156.381,732.78;990.452,697.578;1,014.255,661.025;
