0.403:-814.811,564.649;-158.42,-840.458;-3.25,-154.792;-1,007.096,-262.652;-159.603,-252.672;827.808,254.357;-865.947,265.391;159.207,322.34;954.499,-916.205;-299.576,-62.253;-610.81,-803.924;145.425,-292.527;-367.768,24.3;-271.616,524.345;626.024,637.659;-286.429,568.256;-15.411,0.362;393.337,509.608;-459.449,680.145;364.009,-318.287;-445.337,899.352;421.875,908.625;-117.623,759.117;-597.103,-494.175;-455.743,-438.906;-960.094,456.84;-734.969,-554.207;57.586,-332.396;-158.006,-136.49;721.93,-296.059;-912.373,686.521;-401.488,313.158;-581.361,-675.055;409.714,-335.346;747.117,-20.772;-902.839,256.087;224.933,438.186;-152.148,178.3;77.112,-673.591;-267.739,793.394;-302.288,-220.203;-907.361,57.429;-596.749,-296.414;486.855,682.261;-652.403,-815.759;262.923,-793.008;-872.368,164.217;-129.127,324.621;13.64,-366.883;847.015,993.544;
0.412:-816.483,564.408;-157.058,-839.458;-1.871,-155.767;-1,008.785,-262.679;-160.578,-251.293;827.127,255.903;-866.542,266.972;159.665,323.966;954.939,-917.836;-301.265,-62.292;-610.513,-802.261;143.77,-292.867;-368.555,22.805;-269.964,523.989;627.387,638.657;-284.747,568.104;-14.199,1.539;391.679,509.931;-458.448,678.784;365.692,-318.431;-445.361,897.663;420.581,907.539;-119.311,759.052;-597.164,-495.863;-455.723,-440.595;-959.763,458.496;-733.37,-554.75;59.213,-332.852;-159.357,-137.505;720.459,-296.889;-911.595,688.021;-402.547,311.842;-583.034,-675.283;410.605,-336.781;747.839,-22.299;-903.749,257.51;224.116,436.708;-151.405,179.817;76.99,-675.276;-266.676,792.081;-301.145,-218.959;-907.354,59.119;-597.315,-298.006;488.233,681.285;-652.797,-814.116;263.007,-791.321;-871.157,165.395;-127.48,324.247;15.133,-367.675;847.773,995.053;
0.421:-818.323,564.143;-155.56,-838.358;-0.353,-156.84;-1,010.644,-262.709;-161.651,-249.775;826.378,257.604;-867.196,268.712;160.169,325.756;955.424,-919.63;-303.123,-62.335;-610.174,-800.434;141.949,-293.241;-369.421,21.16;-268.147,523.597;628.887,639.755;-282.894,568.254;-12.866,2.834;389.854,510.287;-457.347,677.286;367.545,-318.589;-445.387,895.804;419.156,906.345;-121.169,758.98;-597.23,-497.721;-455.701,-442.454;-959.395,460.318;-731.61,-555.348;61.003,-333.353;-160.843,-138.622;718.84,-297.802;-910.739,689.671;-403.712,310.394;-584.877,-675.533;411.585,-338.361;748.633,-23.98;-904.75,259.077;223.212,435.083;-150.586,181.486;76.856,-677.13;-265.506,790.637;-299.887,-217.591;-907.342,60.978;-597.939,-299.757;489.75,680.21;-653.231,-812.308;263.1,-789.464;-869.824,166.691;-125.667,323.836;16.775,-368.546;848.608,996.714;
0.43:-820.031,563.897;-154.169,-837.336;1.056,-157.836;-1,012.369,-262.737;-162.269,-248.164;825.683,259.183;-867.803,270.327;160.637,327.417;955.873,-921.296;-304.848,-62.375;-609.854,-798.738;140.259,-293.588;-370.224,19.634;-266.46,523.233;630.279,640.774;-281.212,568.639;-11.628,4.036;388.161,510.618;-456.325,675.896;369.213,-319.029;-445.412,894.079;417.834,905.237;-122.861,758.646;-597.291,-499.445;-455.68,-444.179;-959.05,462.009;-729.976,-555.904;62.665,-333.819;-162.222,-139.659;717.337,-298.65;-909.944,691.202;-404.793,309.049;-586.602,-675.499;412.495,-339.826;749.37,-25.54;-905.68,260.53;222.369,433.578;-149.827,183.035;76.731,-678.851;-264.419,789.296;-298.719,-216.32;-907.328,62.703;-598.518,-301.382;491.158,679.212;-653.634,-810.631;263.186,-787.741;-868.588,167.894;-123.984,323.454;18.332,-369.288;849.382,998.256;
0.438:-821.767,563.647;-152.756,-836.298;2.489,-158.848;-1,014.123,-262.766;-162.896,-246.526;824.976,260.789;-868.421,271.969;161.112,329.105;956.331,-922.989;-306.602,-62.415;-609.528,-797.015;138.541,-293.941;-371.041,18.082;-264.746,522.863;631.695,641.81;-279.628,569.391;-10.37,5.259;386.44,510.954;-455.286,674.483;370.909,-319.476;-445.436,892.325;416.49,904.11;-124.604,758.446;-597.353,-501.198;-455.659,-445.933;-958.696,463.727;-728.315,-556.468;64.354,-334.292;-163.624,-140.713;715.81,-299.512;-909.136,692.759;-405.893,307.683;-588.355,-675.464;413.42,-341.317;750.119,-27.126;-906.624,262.008;221.507,432.051;-149.054,184.61;76.605,-680.601;-263.315,787.933;-297.532,-215.029;-907.314,64.457;-599.106,-303.035;492.589,678.198;-654.044,-808.925;263.273,-785.989;-867.33,169.117;-122.274,323.065;19.916,-370.043;850.17,999.823;
0.447:-823.458,563.403;-151.379,-835.286;3.884,-159.834;-1,015.831,-262.793;-163.508,-244.931;824.287,262.352;-869.022,273.568;161.575,330.75;956.776,-924.639;-308.31,-62.455;-609.216,-795.335;136.867,-294.285;-371.837,16.57;-263.076,522.503;633.074,642.819;-278.145,570.241;-9.145,6.449;384.763,511.281;-454.169,673.19;372.561,-319.911;-445.461,890.617;415.18,903.012;-126.301,758.251;-597.414,-502.905;-455.639,-447.642;-958.347,465.4;-726.698,-557.018;65.982,-334.809;-164.989,-141.739;714.322,-300.352;-908.006,694.04;-406.964,306.351;-590.063,-675.429;414.321,-342.768;750.849,-28.671;-907.545,263.448;220.662,430.565;-148.302,186.144;76.482,-682.305;-262.24,786.605;-296.376,-213.771;-907.302,66.165;-599.679,-304.644;493.983,677.21;-654.443,-807.264;263.359,-784.282;-866.302,170.482;-120.608,322.687;21.458,-370.779;850.937,1,001.35;
0.456:-825.108,563.165;-150.036,-834.299;5.245,-160.796;-1,017.498,-262.82;-164.104,-243.374;823.615,263.877;-869.609,275.128;162.027,332.354;957.211,-926.248;-309.976,-62.494;-608.919,-793.695;135.265,-294.743;-372.614,15.095;-261.447,522.151;634.418,643.804;-276.598,570.86;-7.949,7.61;383.127,511.601;-453.079,671.929;374.173,-320.336;-445.484,888.95;413.903,901.942;-127.957,758.06;-597.474,-504.571;-455.619,-449.308;-958.004,467.03;-725.12,-557.554;67.635,-335.024;-166.322,-142.741;712.87,-301.171;-906.903,695.29;-408.008,305.053;-591.73,-675.396;415.2,-344.184;751.561,-30.178;-908.442,264.852;219.833,429.12;-147.568,187.64;76.361,-683.967;-261.191,785.31;-295.452,-212.384;-907.293,67.832;-600.238,-306.214;495.343,676.247;-654.832,-805.643;263.442,-782.618;-865.299,171.813;-118.982,322.318;22.962,-371.496;851.685,1,002.839;
0.464:-826.837,562.916;-148.628,-833.265;6.385,-162.12;-1,019.245,-262.849;-164.729,-241.743;822.911,265.476;-870.224,276.763;162.501,334.035;957.666,-927.934;-311.659,-62.963;-608.62,-791.974;133.585,-295.223;-373.427,13.549;-259.739,521.783;635.828,644.836;-275.04,571.65;-6.696,8.827;381.412,511.936;-451.937,670.607;375.862,-320.782;-445.516,887.204;412.564,900.819;-129.693,757.861;-597.536,-506.317;-455.598,-451.055;-957.64,468.739;-723.514,-558.243;69.367,-335.249;-167.718,-143.791;711.349,-302.03;-905.747,696.6;-409.104,303.692;-593.476,-675.361;416.121,-345.669;752.307,-31.758;-909.384,266.324;218.958,427.607;-146.799,189.209;76.235,-685.71;-260.091,783.953;-294.482,-210.931;-907.287,69.579;-600.824,-307.86;496.841,675.349;-655.24,-803.945;263.529,-780.873;-864.247,173.208;-117.279,321.931;24.539,-372.248;852.469,1,004.4;
0.472:-828.487,562.679;-147.285,-832.278;7.473,-163.382;-1,020.911,-262.876;-165.325,-240.187;822.24,267.001;-870.811,278.323;162.952,335.64;958.101,-929.543;-313.264,-63.41;-608.349,-790.329;131.983,-295.68;-373.966,11.972;-258.11,521.432;637.173,645.82;-273.635,572.547;-5.501,9.989;379.777,512.255;-450.848,669.346;377.474,-321.206;-445.551,885.537;411.287,899.749;-131.348,757.671;-597.595,-507.982;-455.578,-452.721;-957.288,470.368;-721.902,-558.663;71.02,-335.464;-169.05,-144.792;709.897,-302.849;-904.644,697.849;-410.148,302.393;-595.143,-675.328;417,-347.085;753.019,-33.264;-910.281,267.728;218.118,426.168;-146.066,190.705;76.115,-687.372;-259.042,782.658;-293.286,-209.77;-907.238,71.245;-601.383,-309.43;498.271,674.492;-655.629,-802.324;263.612,-779.209;-863.244,174.539;-115.654,321.562;26.043,-372.965;853.218,1,005.89;
0.481:-830.176,562.435;-145.909,-831.268;8.588,-164.675;-1,022.618,-262.904;-165.936,-238.593;821.552,268.564;-871.412,279.92;163.415,337.283;958.546,-931.191;-314.908,-63.869;-608.072,-788.645;130.341,-296.149;-374.518,10.357;-256.441,521.072;638.55,646.828;-272.197,573.466;-4.276,11.178;378.101,512.582;-449.732,668.054;379.124,-321.642;-445.587,883.831;410.244,898.398;-133.044,757.476;-597.656,-509.688;-455.557,-454.428;-956.922,472.035;-720.25,-559.093;72.713,-335.684;-170.415,-145.818;708.411,-303.688;-903.515,699.129;-411.218,301.063;-596.849,-675.293;417.9,-348.535;753.748,-34.808;-911.201,269.166;217.253,424.697;-145.314,192.238;75.992,-689.074;-257.968,781.332;-292.061,-208.581;-907.187,72.951;-601.955,-311.038;499.473,673.28;-656.028,-800.664;263.697,-777.504;-862.216,175.901;-113.989,321.184;27.584,-373.7;853.984,1,007.415;
0.489:-831.838,562.552;-144.566,-830.281;9.676,-165.937;-1,024.284,-262.931;-166.532,-237.037;820.88,270.089;-871.999,281.48;163.867,338.887;958.98,-932.8;-316.514,-64.316;-607.801,-787.001;128.739,-296.607;-375.057,8.78;-254.812,520.72;639.895,647.813;-270.792,574.363;-3.081,12.339;376.466,512.901;-448.643,666.793;380.69,-322.211;-445.622,882.165;409.225,897.079;-134.7,757.286;-597.715,-511.354;-455.538,-456.095;-956.56,473.662;-718.637,-559.513;74.365,-335.899;-171.747,-146.819;706.96,-304.507;-902.412,700.378;-412.263,299.765;-598.515,-675.26;418.779,-349.951;754.46,-36.315;-912.098,270.57;216.402,423.264;-144.58,193.734;75.872,-690.736;-256.919,780.037;-290.865,-207.421;-907.138,74.617;-602.514,-312.608;500.646,672.097;-656.417,-799.044;263.781,-775.839;-861.213,177.232;-112.364,320.815;29.088,-374.417;854.732,1,008.904;
0.497:-833.501,562.668;-143.223,-829.294;10.771,-167.194;-1,025.95,-262.958;-167.128,-235.48;820.208,271.614;-872.585,283.04;164.318,340.491;959.415,-934.409;-318.119,-64.764;-607.53,-785.356;127.208,-297.265;-375.596,7.203;-253.183,520.369;641.24,648.797;-269.388,575.26;-1.885,13.5;374.83,513.221;-447.553,665.532;382.256,-322.781;-445.655,880.498;408.206,895.76;-136.355,757.095;-597.764,-513.02;-455.518,-457.761;-956.194,475.288;-717.024,-559.933;76.018,-336.113;-173.079,-147.82;705.508,-305.326;-901.309,701.628;-413.307,298.466;-600.182,-675.227;419.658,-351.367;755.172,-37.822;-912.996,271.974;215.545,421.834;-143.847,195.231;75.752,-692.399;-255.87,778.742;-289.669,-206.26;-906.96,76.274;-603.073,-314.178;501.82,670.914;-656.812,-797.425;263.864,-774.175;-860.21,178.563;-110.739,320.446;30.593,-375.134;855.48,1,010.393;
0.506:-835.163,562.785;-141.88,-828.308;11.869,-168.447;-1,027.617,-262.985;-167.725,-233.924;819.536,273.139;-873.172,284.6;164.77,342.095;959.849,-936.018;-319.725,-65.212;-607.259,-783.712;125.571,-297.58;-376.134,5.626;-251.554,520.018;642.585,649.781;-267.983,576.157;-0.69,14.661;373.194,513.54;-446.464,664.271;383.823,-323.35;-445.684,878.832;407.188,894.441;-137.961,756.651;-597.808,-514.685;-455.498,-459.428;-955.822,476.912;-715.411,-560.353;77.64,-336.496;-174.411,-148.822;704.057,-306.145;-900.206,702.877;-414.352,297.168;-601.848,-675.193;420.537,-352.783;755.884,-39.328;-913.894,273.378;214.682,420.409;-143.113,196.727;75.988,-694.048;-254.821,777.447;-288.473,-205.1;-906.782,77.931;-603.632,-315.749;502.994,669.731;-657.32,-795.838;263.947,-772.51;-859.207,179.894;-109.114,320.076;32.097,-375.852;856.228,1,011.882;
0.514:-836.826,562.902;-140.537,-827.321;12.968,-169.7;-1,029.283,-263.012;-168.321,-232.368;818.865,274.664;-873.759,286.16;165.222,343.699;960.284,-937.627;-321.33,-65.659;-606.988,-782.067;123.991,-298.108;-376.673,4.048;-249.925,519.666;643.929,650.766;-266.579,577.054;0.506,15.823;371.684,514.245;-445.278,663.099;385.389,-323.92;-445.708,877.166;406.169,893.122;-139.6,756.349;-597.852,-516.352;-455.478,-461.094;-955.444,478.535;-713.799,-560.773;79.262,-336.879;-175.743,-149.823;702.605,-306.964;-899.104,704.127;-415.397,295.869;-603.514,-675.16;421.416,-354.199;756.596,-40.835;-914.792,274.782;213.812,418.987;-142.379,198.223;76.224,-695.698;-253.772,776.152;-287.277,-203.939;-906.604,79.588;-604.191,-317.319;504.168,668.548;-657.997,-794.315;264.03,-770.846;-858.204,181.225;-107.488,319.707;33.601,-376.569;856.977,1,013.372;
0.522:-838.488,563.018;-139.194,-826.334;14.065,-170.954;-1,030.949,-263.039;-168.917,-230.812;818.193,276.19;-874.346,287.72;165.674,345.303;960.718,-939.236;-322.935,-66.107;-606.717,-780.423;122.518,-298.888;-377.212,2.471;-248.296,519.315;645.274,651.75;-265.174,577.951;1.701,16.984;370.174,514.951;-444.093,661.928;386.911,-324.6;-445.727,875.499;405.15,891.803;-141.239,756.047;-597.899,-518.017;-455.458,-462.76;-955.062,480.158;-712.186,-561.193;80.884,-337.262;-177.075,-150.825;701.154,-307.783;-898.001,705.376;-416.441,294.571;-605.18,-675.126;422.295,-355.615;757.307,-42.342;-915.689,276.186;212.935,417.57;-141.645,199.72;76.461,-697.348;-252.723,774.857;-286.081,-202.779;-906.427,81.245;-604.75,-318.889;505.341,667.365;-658.545,-792.741;263.756,-769.202;-857.201,182.556;-105.863,319.338;35.106,-377.286;857.725,1,014.861;
0.531:-840.151,563.135;-137.851,-825.348;15.159,-172.212;-1,032.616,-263.066;-169.514,-229.255;817.521,277.715;-874.932,289.28;166.125,346.908;961.153,-940.845;-324.541,-66.554;-606.446,-778.779;121.045,-299.668;-377.751,0.894;-246.667,518.964;646.619,652.734;-263.843,578.954;2.897,18.145;368.664,515.656;-442.907,660.757;388.432,-325.28;-445.74,873.833;404.131,890.484;-142.878,755.744;-597.952,-519.683;-455.438,-464.427;-954.674,481.778;-710.573,-561.613;82.506,-337.645;-178.407,-151.826;699.702,-308.602;-896.898,706.626;-417.486,293.272;-606.846,-675.093;423.174,-357.031;758.019,-43.849;-916.587,277.59;212.052,416.157;-140.912,201.216;76.697,-698.998;-251.674,773.562;-284.885,-201.618;-906.249,82.902;-605.309,-320.459;506.515,666.181;-658.938,-791.121;263.482,-767.558;-856.412,184.024;-104.238,318.969;36.61,-378.003;858.473,1,016.35;
0.539:-841.813,563.251;-136.508,-824.361;16.246,-173.475;-1,034.282,-263.093;-170.229,-227.75;816.85,279.24;-875.519,290.84;166.577,348.512;961.587,-942.454;-326.146,-67.002;-606.175,-777.134;119.573,-300.449;-377.939,-0.762;-245.038,518.612;647.964,653.719;-262.692,580.159;4.092,19.306;367.155,516.361;-441.722,659.585;389.954,-325.959;-445.745,872.166;403.113,889.165;-144.517,755.442;-598.013,-521.349;-455.418,-466.093;-954.28,483.398;-708.96,-562.033;84.128,-338.028;-179.739,-152.828;698.251,-309.421;-895.795,707.876;-418.531,291.974;-608.488,-674.806;424.053,-358.447;758.731,-45.356;-917.485,278.995;211.16,414.748;-140.178,202.712;76.933,-700.647;-250.624,772.267;-283.689,-200.458;-906.071,84.559;-605.868,-322.029;507.689,664.998;-659.431,-789.529;263.207,-765.914;-855.623,185.492;-102.613,318.6;38.143,-378.656;859.221,1,017.839;
0.547:-843.479,563.368;-135.162,-823.372;17.329,-174.747;-1,035.952,-263.12;-170.947,-226.242;816.177,280.769;-876.107,292.403;167.03,350.119;962.023,-944.066;-327.755,-67.45;-605.903,-775.486;118.226,-301.437;-377.882,-2.431;-243.405,518.26;649.311,654.705;-261.334,581.132;5.29,20.47;365.641,517.068;-440.534,658.411;391.479,-326.641;-445.743,870.496;402.092,887.843;-146.16,755.139;-598.085,-523.017;-455.398,-467.764;-953.881,485.02;-707.344,-562.454;85.753,-338.411;-181.074,-153.831;696.796,-310.242;-894.419,708.822;-419.578,290.672;-610.133,-674.518;424.934,-359.866;759.445,-46.866;-918.385,280.402;210.259,413.342;-139.443,204.212;77.17,-702.301;-249.573,770.969;-282.766,-199.065;-905.893,86.22;-606.428,-323.602;508.865,663.812;-659.778,-787.895;262.932,-764.267;-854.832,186.963;-101.126,317.84;39.68,-379.31;859.971,1,019.332;
0.556:-845.142,563.485;-133.819,-822.385;18.401,-176.022;-1,037.619,-263.147;-171.663,-224.737;815.505,282.294;-876.694,293.963;167.482,351.724;962.457,-945.675;-329.36,-67.898;-605.632,-773.842;116.882,-302.422;-377.688,-4.086;-241.776,517.909;650.656,655.69;-259.98,582.103;6.486,21.631;364.131,517.774;-439.348,657.24;392.962,-327.4;-445.734,868.829;401.073,886.524;-147.799,754.837;-598.157,-524.682;-455.378,-469.43;-953.476,486.636;-705.731,-562.874;87.361,-338.849;-182.407,-154.833;695.345,-311.061;-893.046,709.767;-420.622,289.374;-611.775,-674.23;425.813,-361.282;760.157,-48.373;-919.282,281.806;209.352,411.944;-138.709,205.708;77.407,-703.95;-248.524,769.674;-281.573,-197.902;-905.715,87.877;-606.987,-325.172;510.039,662.629;-660.123,-786.265;262.658,-762.623;-854.043,188.431;-99.642,317.081;41.214,-379.963;860.719,1,020.821;
0.564:-846.804,563.601;-132.475,-821.398;19.474,-177.298;-1,039.285,-263.174;-172.378,-223.232;814.833,283.819;-877.286,295.52;167.933,353.328;962.892,-947.284;-330.806,-68.727;-605.361,-772.197;115.538,-303.408;-377.494,-5.741;-240.147,517.557;652.001,656.674;-258.625,583.073;7.681,22.792;362.621,518.479;-438.162,656.069;394.446,-328.16;-445.716,867.163;400.054,885.205;-149.438,754.535;-598.229,-526.347;-455.358,-471.096;-953.066,488.251;-704.118,-563.294;88.957,-339.331;-183.739,-155.834;693.893,-311.88;-891.673,710.712;-421.667,288.075;-613.417,-673.943;426.692,-362.698;760.869,-49.88;-920.065,283.277;208.313,410.641;-137.975,207.205;77.643,-705.6;-247.475,768.379;-280.658,-196.509;-905.537,89.534;-607.546,-326.742;511.213,661.446;-660.467,-784.634;262.384,-760.979;-853.254,189.899;-98.158,316.322;42.747,-380.616;861.467,1,022.31;
0.572:-848.467,563.718;-131.132,-820.412;20.546,-178.574;-1,040.951,-263.201;-173.332,-221.865;814.161,285.344;-877.883,297.077;168.385,354.932;963.326,-948.893;-332.251,-69.557;-605.09,-770.553;114.421,-304.644;-377.3,-7.397;-238.518,517.206;653.346,657.658;-257.27,584.044;8.876,23.953;361.112,519.185;-436.89,654.993;395.929,-328.919;-445.698,865.496;399.036,883.886;-151.01,753.983;-598.301,-528.012;-455.338,-472.763;-952.648,489.865;-702.505,-563.714;90.22,-340.418;-185.071,-156.836;692.442,-312.699;-890.301,711.657;-422.712,286.777;-615.058,-673.655;427.57,-364.114;761.58,-51.387;-921.077,284.602;207.119,409.478;-137.242,208.701;77.879,-707.25;-246.426,767.084;-279.468,-195.342;-905.359,91.191;-608.105,-328.312;512.386,660.263;-660.806,-783.003;262.109,-759.336;-852.465,191.367;-96.674,315.563;44.28,-381.269;862.216,1,023.799;
0.581:-850.075,564.186;-129.782,-819.42;21.623,-179.857;-1,042.626,-263.228;-174.598,-220.768;813.486,286.877;-878.483,298.64;168.839,356.544;963.763,-950.51;-333.704,-70.39;-604.818,-768.9;113.296,-305.886;-377.106,-9.06;-236.88,516.853;654.698,658.648;-255.909,585.02;10.078,25.121;359.594,519.894;-435.409,654.209;397.388,-329.743;-445.68,863.821;398.012,882.561;-152.636,753.578;-598.373,-529.686;-455.318,-474.438;-952.222,491.485;-700.885,-564.136;91.146,-341.814;-186.41,-157.842;690.983,-313.522;-888.921,712.606;-423.762,285.472;-616.708,-673.367;428.454,-365.537;762.296,-52.901;-922.093,285.933;205.919,408.309;-136.504,210.205;78.117,-708.908;-245.372,765.782;-278.465,-194.001;-905.181,92.856;-608.666,-329.89;513.566,659.074;-661.141,-781.361;261.833,-757.683;-851.673,192.842;-95.183,314.8;45.926,-381.582;862.968,1,025.296;
0.589:-851.675,564.653;-128.439,-818.433;22.696,-181.132;-1,044.292,-263.255;-175.951,-219.795;812.815,288.402;-879.08,300.196;169.291,358.148;964.198,-952.119;-335.15,-71.22;-604.547,-767.256;112.179,-307.123;-376.912,-10.716;-235.251,516.501;656.042,659.632;-254.635,586.094;11.273,26.282;358.084,520.599;-433.937,653.429;398.839,-330.561;-445.663,862.155;396.993,881.242;-154.278,753.296;-598.445,-531.351;-455.298,-476.104;-951.791,493.095;-699.272,-564.556;92.066,-343.203;-187.742,-158.844;689.532,-314.341;-887.548,713.551;-424.806,284.173;-618.35,-673.079;429.333,-366.953;763.008,-54.408;-923.105,287.257;204.725,407.146;-135.77,211.701;78.353,-710.558;-244.323,764.487;-277.467,-192.666;-905.003,94.513;-609.225,-331.461;514.74,657.891;-661.468,-779.727;261.559,-756.039;-850.884,194.31;-93.699,314.042;47.498,-382.136;863.716,1,026.785;
0.597:-853.275,565.119;-127.096,-817.447;23.428,-182.629;-1,045.959,-263.282;-177.483,-219.138;812.143,289.928;-879.675,301.753;169.743,359.753;964.632,-953.728;-336.595,-72.049;-604.276,-765.611;111.068,-308.365;-376.718,-12.371;-233.622,516.15;657.387,660.617;-253.54,587.351;12.469,27.443;356.574,521.304;-432.464,652.648;400.203,-331.519;-445.645,860.489;395.974,879.923;-155.921,753.014;-598.517,-533.016;-455.278,-477.771;-951.353,494.703;-697.659,-564.976;92.987,-344.593;-189.074,-159.845;688.08,-315.16;-886.175,714.496;-425.851,282.875;-619.991,-672.792;430.212,-368.369;763.72,-55.915;-924.116,288.582;203.532,405.983;-135.037,213.198;78.589,-712.208;-243.274,763.192;-276.469,-191.331;-904.819,96.17;-609.784,-333.031;515.914,656.708;-661.787,-778.091;261.285,-754.396;-850.095,195.779;-92.215,313.283;49.069,-382.691;864.464,1,028.274;
