32.254:898.119,-818.427;1,040.818,-873.433;948.029,-763.411;1,070.888,-975.059;963.153,-978.688;-474.341,800.57;895.37,-867.251;1,045.218,775.446;-510.143,758.189;937.5,-918.99;1,022.066,-909.711;981.747,-931.185;985.97,-803.251;1,055.256,-946.598;1,050.583,-917.402;929.414,-820.113;904.398,-898.368;951.675,-839.159;963.746,-923.373;990.913,-856.259;798.929,-903.263;1,115.646,-992.592;848.352,-933.669;912.846,-836.783;927.362,-949.434;1,001.503,-886.269;-580.379,788.562;930.713,-887.046;1,088.134,-939.629;881.26,-913.411;977.225,-902.812;1,022.476,709.295;963.111,-863.333;945.444,-793.338;924.829,-873.389;832.401,-857.003;823.816,525.004;947.808,-902.407;942.23,-845.335;-438.549,820.091;961.152,-811.869;1,000.259,-924.969;953.924,-875.93;975.593,-867.539;-464.462,871.591;-534.475,819.453;1,024.081,-943.704;873.061,-841.249;1,009.706,-863.235;1,071.959,-885.266;
32.268:901.476,-818.309;1,044.116,-872.793;951.384,-763.233;1,074.218,-974.626;966.456,-979.293;-476.929,798.428;898.691,-867.75;1,041.982,774.543;-512.686,755.995;940.844,-919.314;1,025.413,-909.99;985.033,-931.883;989.311,-802.908;1,058.593,-946.215;1,053.936,-917.203;932.773,-820.085;907.752,-898.545;954.964,-838.475;967.105,-923.393;994.261,-856.532;802.274,-902.968;1,118.975,-992.147;851.658,-933.077;916.204,-836.847;930.708,-949.728;1,004.854,-886.046;-582.908,786.352;934.057,-887.359;1,091.483,-939.895;884.592,-913.836;980.582,-902.924;1,020.87,706.345;966.447,-862.938;948.792,-793.063;928.188,-873.355;835.76,-856.967;825.978,527.575;951.161,-902.202;945.551,-844.828;-441.718,818.978;964.482,-811.433;1,003.453,-923.932;957.277,-876.129;978.936,-867.863;-467.092,869.503;-537.018,817.259;1,027.44,-943.72;876.415,-841.427;1,013.024,-862.716;1,075.318,-885.319;
32.28:904.286,-818.2;1,046.877,-872.257;954.192,-763.073;1,077.017,-974.909;969.231,-979.758;-479.096,796.635;901.418,-868.441;1,039.273,773.787;-514.816,754.157;943.637,-919.64;1,028.217,-910.214;987.845,-931.959;992.11,-802.626;1,061.366,-945.743;1,056.622,-918.041;935.585,-820.088;910.559,-898.365;957.77,-837.957;969.913,-923.231;997.059,-856.822;805.083,-903.112;1,121.764,-991.774;854.452,-932.75;919.015,-836.76;933.508,-949.99;1,007.662,-885.864;-585.026,784.501;936.866,-887.197;1,094.287,-940.118;887.404,-913.919;983.303,-903.635;1,019.525,703.874;968.978,-861.711;951.598,-792.865;930.947,-872.807;838.573,-856.998;827.788,529.727;953.951,-901.849;948.289,-844.397;-444.372,818.047;967.267,-811.037;1,006.266,-923.89;960.089,-876.182;981.742,-868.064;-469.305,867.766;-539.148,815.421;1,030.206,-944.232;879.227,-841.511;1,015.805,-862.289;1,078.128,-885.436;
32.293:906.695,-818.106;1,049.19,-871.576;956.598,-762.928;1,079.419,-975.11;971.624,-980.05;-480.953,795.098;903.631,-869.397;1,036.951,773.139;-516.642,752.583;946.048,-919.678;1,030.623,-910.359;990.221,-932.366;994.504,-802.342;1,063.775,-945.672;1,058.963,-918.616;937.994,-819.977;912.97,-898.38;960.139,-837.505;972.314,-923.452;999.446,-857.156;807.487,-902.924;1,124.153,-991.454;856.835,-932.384;921.426,-836.745;935.911,-950.192;1,009.877,-884.914;-586.841,782.914;939.256,-887.507;1,096.687,-939.898;889.795,-914.223;985.714,-903.635;1,018.372,701.757;970.787,-860.117;954,-792.66;933.353,-872.661;840.982,-856.904;829.34,531.572;956.298,-901.295;950.69,-844.185;-446.577,817.072;969.646,-810.647;1,008.664,-923.647;962.5,-876.223;984.151,-868.154;-471.295,866.406;-540.973,813.846;1,032.44,-945.138;881.633,-841.666;1,018.171,-861.826;1,080.537,-885.529;
32.307:909.296,-818.014;1,051.749,-871.1;959.195,-762.755;1,082.021,-975.189;974.188,-980.497;-482.958,793.438;906.155,-870.032;1,034.444,772.44;-518.612,750.882;948.612,-920.126;1,033.216,-910.587;992.807,-932.661;997.079,-801.964;1,066.378,-945.621;1,061.565,-918.664;940.593,-820.108;915.546,-898.007;962.688,-836.977;974.915,-923.545;1,002.038,-857.397;810.086,-903.062;1,126.733,-991.11;859.402,-931.957;924.022,-836.561;938.501,-950.446;1,012.37,-884.167;-588.801,781.201;941.859,-887.466;1,099.211,-939.26;892.397,-914.297;988.297,-903.318;1,017.128,699.471;973.308,-859.471;956.596,-792.475;935.91,-872.174;843.577,-857.104;831.015,533.564;958.887,-901.036;953.272,-843.86;-449.03,816.202;972.205,-810.171;1,011.234,-923.236;965.102,-876.292;986.748,-868.323;-473.416,864.897;-542.944,812.146;1,034.979,-945.711;884.232,-841.793;1,020.721,-861.304;1,083.14,-885.533;
32.322:911.946,-817.881;1,054.297,-870.363;961.842,-762.57;1,084.636,-975.638;976.805,-980.932;-485.002,791.746;908.761,-870.532;1,031.888,771.727;-520.621,749.149;951.246,-920.446;1,035.859,-910.825;995.457,-932.792;999.706,-801.593;1,069.03,-945.569;1,064.217,-918.597;943.245,-820.202;918.199,-898.002;965.286,-836.439;977.563,-923.378;1,004.677,-857.663;812.73,-902.841;1,129.363,-990.758;862.051,-931.807;926.675,-836.516;941.146,-950.66;1,015.018,-883.994;-590.799,779.455;944.502,-887.693;1,101.827,-938.82;895.033,-914.597;990.951,-903.298;1,015.859,697.141;975.913,-858.965;959.24,-792.256;938.563,-872.233;846.229,-857.163;832.723,535.595;961.502,-900.587;955.917,-843.651;-451.45,815.115;974.808,-809.657;1,013.887,-923.169;967.753,-876.388;989.399,-868.436;-475.658,863.478;-544.953,810.413;1,037.573,-946.268;886.883,-841.905;1,023.321,-860.777;1,085.792,-885.474;
32.338:915.106,-817.753;1,057.39,-869.704;964.996,-762.339;1,087.785,-975.929;979.945,-981.308;-487.438,789.73;911.728,-871.626;1,028.842,770.877;-523.016,747.083;954.407,-920.528;1,038.833,-911.9;998.568,-933.36;1,002.841,-801.177;1,072.191,-945.477;1,067.337,-919.117;946.403,-820.356;921.329,-897.549;968.387,-835.822;980.709,-923.696;1,007.813,-858.078;815.887,-903.032;1,132.497,-990.339;865.213,-931.771;929.832,-836.329;944.296,-950.939;1,018.177,-883.854;-593.18,777.374;947.642,-887.315;1,104.869,-937.957;898.195,-914.607;994.112,-903.385;1,014.347,694.363;979.02,-858.375;962.39,-791.974;941.568,-871.249;849.391,-857.089;834.759,538.015;964.534,-899.686;959.076,-843.503;-454.423,814.035;977.907,-809.027;1,017.034,-922.858;970.911,-876.558;992.551,-868.688;-478.286,861.719;-547.347,808.347;1,040.68,-946.858;890.044,-842.007;1,026.427,-860.182;1,088.953,-885.371;
32.35:918.178,-817.751;1,060.436,-869.303;968.059,-762.108;1,090.857,-975.933;982.984,-981.754;-489.804,787.771;914.775,-872.02;1,025.883,770.051;-525.342,745.077;957.479,-920.517;1,041.89,-912.201;1,001.62,-933.707;1,005.891,-800.803;1,075.262,-945.384;1,070.406,-918.978;949.468,-820.566;924.399,-897.451;971.403,-835.236;983.757,-924.08;1,010.86,-858.468;818.944,-902.731;1,135.542,-989.932;868.284,-931.845;932.888,-836.014;947.359,-951.167;1,021.246,-883.706;-595.493,775.353;950.674,-886.82;1,107.862,-937.262;901.26,-914.823;997.091,-904.136;1,012.878,691.665;982.04,-857.812;965.454,-791.756;944.632,-871.025;852.425,-857.569;836.736,540.366;967.572,-899.233;962.146,-843.388;-457.212,812.747;980.917,-808.414;1,020.065,-922.356;973.982,-876.642;995.61,-868.974;-480.804,859.959;-549.673,806.34;1,043.559,-947.93;893.115,-842.088;1,029.454,-859.66;1,092.021,-885.202;
32.363:920.617,-817.68;1,062.803,-868.71;970.493,-761.926;1,093.269,-976.3;985.395,-982.135;-491.684,786.215;917.215,-872.022;1,023.533,769.395;-527.189,743.483;959.901,-920.818;1,044.186,-913.027;1,004.021,-934.143;1,008.315,-800.528;1,077.701,-945.294;1,072.82,-919.33;951.897,-820.801;926.805,-897.04;973.798,-834.768;986.163,-924.489;1,013.273,-858.827;821.383,-902.802;1,137.961,-989.609;870.723,-931.934;935.302,-835.656;949.793,-951.348;1,023.684,-883.604;-597.33,773.747;953.097,-886.535;1,110.201,-936.567;903.661,-915.258;999.529,-904.231;1,011.711,689.522;984.44,-857.369;967.887,-791.57;947.037,-870.611;854.865,-857.523;838.307,542.234;969.948,-898.678;964.585,-843.315;-459.428,811.725;983.309,-807.93;1,022.503,-922.443;976.418,-876.782;998.008,-869.424;-482.781,858.528;-551.521,804.746;1,045.94,-948.462;895.555,-842.119;1,031.86,-859.255;1,094.457,-885.067;
32.375:923.185,-817.662;1,065.327,-868.238;973.053,-761.739;1,095.833,-976.434;987.929,-982.544;-493.662,784.578;919.782,-872.08;1,021.06,768.705;-529.133,741.806;962.463,-920.665;1,046.742,-913.275;1,006.569,-934.454;1,010.869,-800.263;1,080.266,-945.202;1,075.38,-919.133;954.446,-821.105;929.369,-896.905;976.32,-834.286;988.715,-924.768;1,015.823,-859.132;823.949,-902.89;1,140.506,-989.269;873.26,-932.329;937.71,-834.767;952.358,-951.457;1,026.244,-883.406;-599.263,772.057;955.664,-886.49;1,112.693,-935.95;906.214,-915.528;1,001.917,-905.175;1,010.484,687.267;986.969,-856.932;970.447,-791.37;949.601,-870.734;857.414,-857.828;839.959,544.198;972.502,-898.413;967.152,-843.336;-461.759,810.649;985.826,-807.423;1,025.013,-922.984;978.984,-876.875;1,000.552,-869.774;-484.967,857.182;-553.465,803.069;1,048.436,-949.061;898.122,-842.157;1,034.395,-858.845;1,097.018,-884.882;
32.391:925.621,-817.697;1,067.664,-867.55;975.483,-761.565;1,098.224,-976.899;990.338,-982.911;-495.539,783.025;922.208,-871.861;1,018.713,768.05;-530.978,740.214;964.898,-920.757;1,049.04,-914.082;1,009.004,-934.537;1,013.292,-800.014;1,082.701,-945.102;1,077.814,-919.024;956.866,-821.388;931.794,-896.674;978.716,-833.845;991.123,-925.135;1,018.235,-859.468;826.383,-902.985;1,142.92,-988.946;875.696,-932.323;940.092,-834.253;954.792,-951.556;1,028.673,-883.223;-601.098,770.454;958.073,-886.851;1,115.035,-935.279;908.602,-916.012;1,004.128,-906.197;1,009.319,685.128;989.376,-856.551;972.876,-791.182;952.006,-870.344;859.849,-857.756;841.528,546.063;974.858,-897.792;969.587,-843.413;-463.971,809.628;988.215,-806.947;1,027.22,-924.016;981.412,-877.063;1,002.974,-870.037;-487.005,855.847;-555.309,801.478;1,050.794,-949.674;900.556,-842.262;1,036.798,-858.444;1,099.445,-884.675;
32.404:928.826,-817.585;1,070.789,-866.833;978.681,-761.32;1,101.417,-977.199;993.514,-983.356;-498.009,780.98;925.341,-871.177;1,015.625,767.188;-533.406,738.119;968.083,-921.133;1,052.213,-914.55;1,012.154,-935.137;1,016.484,-799.697;1,085.903,-944.939;1,081.016,-919.202;960.036,-821.872;934.994,-896.874;981.88,-833.327;994.307,-925.518;1,021.411,-859.915;829.588,-903.116;1,146.099,-988.521;878.899,-932.479;943.218,-833.538;957.994,-951.742;1,031.875,-883.044;-603.512,768.343;961.28,-886.859;1,118.149,-934.515;911.779,-916.447;1,006.908,-907.796;1,007.785,682.311;992.552,-856.111;976.075,-790.966;955.206,-870.556;863.029,-858.174;843.592,548.517;978.059,-897.604;972.786,-843.641;-466.883,808.285;991.362,-806.332;1,030.151,-925.316;984.599,-877.428;1,006.113,-870.691;-489.647,854.03;-557.737,799.383;1,054,-949.766;903.761,-842.369;1,039.963,-857.932;1,102.651,-884.589;
32.416:931.38,-817.539;1,073.304,-866.386;981.227,-761.117;1,103.972,-977.237;996.042,-983.718;-499.977,779.351;927.858,-870.741;1,013.363,766.001;-535.34,736.451;970.635,-921.026;1,054.674,-915.235;1,014.686,-935.479;1,019.027,-799.455;1,088.454,-944.803;1,083.538,-918.796;962.546,-822.347;937.541,-896.667;984.299,-832.506;996.854,-925.719;1,023.938,-860.29;832.136,-902.934;1,148.631,-988.183;881.44,-932.741;945.765,-833.342;960.543,-951.904;1,034.295,-882.226;-605.436,766.662;963.815,-887.174;1,120.613,-933.838;914.322,-916.69;1,009.264,-908.783;1,006.564,680.067;995.083,-855.76;978.626,-790.824;957.734,-870.186;865.581,-858.072;845.236,550.472;980.589,-897.252;975.341,-843.609;-469.202,807.214;993.868,-805.833;1,032.52,-926.274;987.131,-877.761;1,008.654,-870.954;-491.726,852.546;-559.672,797.714;1,056.485,-950.359;906.315,-842.416;1,042.477,-857.479;1,105.125,-883.953;
32.429:933.844,-817.572;1,075.69,-865.766;983.685,-760.936;1,106.406,-977.621;998.484,-984.049;-501.876,777.779;930.307,-870.46;1,011.181,764.856;-537.206,734.841;973.099,-921.02;1,057.13,-915.436;1,017.149,-935.561;1,021.477,-799.189;1,090.912,-944.618;1,085.941,-918.25;964.944,-822.918;940.005,-896.719;986.754,-832.729;999.315,-925.838;1,026.377,-860.642;834.597,-903.048;1,151.074,-987.856;883.905,-932.727;948.211,-833.038;963.004,-952.039;1,036.759,-882.175;-607.291,765.04;966.275,-887.021;1,122.928,-932.994;916.786,-916.743;1,011.628,-909.481;1,005.385,677.903;997.528,-855.455;981.088,-790.707;960.185,-870.442;868.029,-858.363;846.822,552.358;983.048,-897.08;977.805,-843.655;-471.354,806.014;996.291,-805.385;1,034.823,-927.151;989.566,-878.144;1,011.082,-871.375;-493.712,851.085;-561.538,796.105;1,058.868,-950.985;908.779,-842.472;1,044.906,-857.061;1,107.532,-883.424;
32.446:936.335,-817.385;1,078.121,-865.193;986.176,-760.748;1,108.863,-977.169;1,000.966,-984.338;-503.8,776.186;932.805,-870.439;1,008.969,763.694;-539.098,733.209;975.555,-921.48;1,059.623,-915.601;1,019.595,-936.068;1,023.962,-798.936;1,093.393,-944.323;1,088.323,-917.497;967.249,-823.881;942.484,-896.415;988.999,-833.826;1,001.812,-925.934;1,028.847,-861.016;837.093,-903.169;1,153.55,-987.525;886.402,-932.784;950.665,-832.573;965.497,-952.201;1,039.257,-882.187;-609.172,763.396;968.735,-887.457;1,125.275,-932.137;919.271,-917.001;1,014.125,-909.425;1,004.021,675.81;1,000.022,-855.311;983.585,-790.63;962.621,-870.996;870.526,-858.289;848.43,554.27;985.487,-896.54;980.286,-843.943;-473.371,804.539;998.759,-804.997;1,037.233,-927.81;992.059,-878.306;1,013.569,-871.612;-495.829,849.76;-563.429,794.473;1,061.358,-951.186;911.275,-842.579;1,047.373,-856.667;1,109.982,-882.936;
32.461:939.806,-817.473;1,081.513,-864.454;989.639,-760.491;1,112.195,-976.195;1,004.407,-984.802;-506.475,773.973;936.273,-870.273;1,005.895,762.081;-541.727,730.941;979.02,-921.272;1,063.061,-916.081;1,023.034,-936.548;1,027.42,-798.621;1,096.817,-943.752;1,091.533,-916.174;970.385,-825.37;945.954,-896.517;992.127,-835.33;1,005.283,-925.975;1,032.284,-861.508;840.556,-902.926;1,156.991,-987.065;889.827,-933.354;954.099,-832.059;968.967,-952.307;1,042.716,-882.48;-611.786,761.112;972.204,-887.584;1,128.536,-930.947;922.742,-916.978;1,017.506,-910.215;1,002.124,672.903;1,003.182,-853.872;987.056,-790.626;966.009,-871.753;873.967,-858.746;850.665,556.927;988.937,-896.155;983.756,-844.052;-475.774,802.033;1,002.192,-804.481;1,040.681,-928.214;995.512,-878.668;1,017.024,-871.959;-498.422,847.451;-566.058,792.205;1,064.726,-952.031;914.74,-842.789;1,050.812,-856.187;1,113.391,-882.279;
32.472:942.677,-817.136;1,084.346,-863.876;992.523,-760.292;1,114.977,-975.408;1,007.276,-985.154;-508.702,772.129;939.164,-870.255;1,003.335,760.737;-543.916,729.052;981.911,-921.236;1,065.919,-916.519;1,025.923,-936.447;1,030.287,-798.251;1,099.672,-943.295;1,093.71,-914.271;973.141,-826.246;948.842,-896.366;994.775,-836.492;1,008.173,-925.886;1,035.123,-862.055;843.427,-903.27;1,159.857,-986.682;892.718,-933.372;956.976,-831.78;971.857,-952.372;1,045.608,-882.446;-613.963,759.209;975.085,-887.838;1,131.253,-929.956;925.624,-917.211;1,020.395,-910.336;1,000.544,670.481;1,006.039,-853.43;989.948,-790.63;968.837,-872.353;876.857,-858.645;852.526,559.14;991.815,-895.877;986.626,-844.407;-477.8,799.971;1,005.057,-804.094;1,043.462,-929.004;998.377,-879.057;1,019.9,-872.254;-500.902,845.964;-568.247,790.316;1,067.615,-952.124;917.624,-842.998;1,053.678,-855.81;1,116.234,-881.75;
32.484:944.976,-817.118;1,086.595,-863.396;994.817,-760.14;1,117.205,-974.84;1,009.562,-985.403;-510.473,770.663;941.462,-870.209;1,001.299,759.668;-545.656,727.551;984.184,-921.581;1,068.185,-916.905;1,028.222,-936.472;1,032.572,-798.001;1,101.936,-942.897;1,095.404,-912.717;975.4,-826.671;951.101,-896.793;996.867,-837.446;1,010.424,-926.353;1,037.414,-862.245;845.724,-903.196;1,162.136,-986.377;895.016,-933.441;959.275,-831.755;974.14,-952.646;1,047.9,-882.614;-615.694,757.696;977.371,-887.6;1,133.412,-929.168;927.898,-917.552;1,022.654,-910.764;999.288,668.556;1,008.287,-852.947;992.247,-790.63;971.089,-872.817;879.135,-858.95;854.006,560.899;994.106,-895.681;988.922,-844.519;-479.428,798.348;1,007.344,-803.86;1,045.747,-929.259;1,000.642,-879.449;1,022.182,-872.535;-502.873,844.782;-569.988,788.814;1,069.888,-952.471;919.913,-843.21;1,055.961,-855.543;1,118.495,-881.333;
32.497:947.283,-817.224;1,088.849,-862.895;997.122,-760.001;1,119.452,-974.307;1,011.857,-985.652;-512.252,769.191;943.766,-870.058;999.255,758.595;-547.405,726.042;986.492,-921.67;1,070.465,-917.269;1,030.531,-936.439;1,034.868,-797.753;1,104.204,-942.466;1,096.619,-910.753;977.615,-827.321;953.395,-897.05;999.002,-838.324;1,012.673,-926.878;1,039.662,-862.77;848.009,-903.535;1,164.424,-986.072;897.288,-933.854;961.584,-831.794;976.437,-952.876;1,050.208,-882.683;-617.433,756.177;979.655,-887.941;1,135.581,-928.376;930.157,-918.028;1,024.963,-910.779;998.026,666.622;1,010.246,-851.725;994.555,-790.596;973.391,-872.99;881.442,-859.052;855.492,562.666;996.35,-895.137;991.207,-844.191;-481.079,796.733;1,009.643,-803.645;1,047.889,-930.12;1,002.95,-879.394;1,024.483,-872.717;-504.853,843.595;-571.736,787.306;1,072.086,-953.177;922.207,-843.473;1,058.253,-855.256;1,120.765,-880.913;
32.512:949.88,-817.218;1,091.37,-862.272;999.715,-759.857;1,122.042,-974.117;1,014.435,-985.971;-514.252,767.535;946.363,-870.007;996.955,757.388;-549.371,724.346;989.064,-922.028;1,073.034,-917.654;1,033.128,-936.416;1,037.447,-797.443;1,106.746,-941.931;1,097.769,-908.425;980.134,-827.956;955.915,-897.681;1,001.461,-839.162;1,015.237,-927.293;1,042.247,-863.028;850.605,-903.588;1,166.999,-985.727;899.818,-934.44;964.18,-831.868;979.022,-953.132;1,052.805,-882.72;-619.388,754.467;982.239,-888.202;1,138.021,-927.486;932.716,-918.475;1,027.554,-910.95;996.607,664.446;1,012.426,-850.314;997.151,-790.495;975.987,-872.883;884.038,-859.123;857.164,564.654;998.93,-894.839;993.689,-843.455;-482.95,794.931;1,012.225,-803.358;1,050.351,-930.948;1,005.485,-879.958;1,027.068,-872.973;-507.081,842.259;-573.703,785.609;1,074.662,-953.508;924.733,-844.076;1,060.827,-854.908;1,123.317,-880.427;
32.526:952.932,-817.41;1,094.319,-861.462;1,002.769,-759.689;1,125.094,-974.323;1,017.468,-986.359;-516.608,765.585;949.413,-869.775;994.247,755.966;-551.687,722.348;992.11,-921.756;1,076.065,-918.06;1,036.184,-936.305;1,040.477,-797.029;1,109.73,-941.259;1,098.325,-905.417;983.106,-828.676;958.92,-898.249;1,004.566,-839.485;1,018.271,-927.681;1,045.292,-863.314;853.663,-903.552;1,170.03,-985.322;902.786,-935.178;967.237,-831.971;982.07,-953.379;1,055.864,-882.713;-621.691,752.455;985.28,-887.882;1,140.894,-926.438;935.746,-918.89;1,030.551,-911.559;994.937,661.885;1,015.128,-848.88;1,000.206,-790.36;978.87,-871.863;887.096,-859.083;859.133,566.994;1,001.975,-894.551;996.552,-843.164;-485.167,792.825;1,015.265,-803.024;1,053.245,-931.938;1,008.541,-880.08;1,030.111,-873.282;-509.704,840.686;-576.018,783.612;1,077.655,-954.141;927.764,-844.487;1,063.852,-854.465;1,126.317,-879.835;
32.537:955.724,-817.549;1,096.986,-860.622;1,005.56,-759.532;1,127.888,-974.248;1,020.247,-986.669;-518.762,763.802;952.207,-869.704;991.772,754.667;-553.804,720.522;994.904,-921.657;1,078.842,-918.389;1,038.978,-936.213;1,043.243,-796.627;1,112.431,-940.539;1,099.396,-902.835;985.83,-829.304;961.632,-898.925;1,007.357,-839.102;1,021.066,-927.664;1,048.073,-863.592;856.447,-903.81;1,172.801,-984.952;905.493,-935.876;970.031,-832.057;984.858,-953.59;1,058.659,-882.694;-623.796,750.615;988.067,-888.105;1,143.52,-925.479;938.486,-919.441;1,033.33,-911.862;993.409,659.543;1,017.178,-846.981;1,002.999,-790.249;981.658,-871.655;889.863,-859.487;860.932,569.134;1,004.756,-894.266;999.284,-842.713;-487.205,790.912;1,018.035,-802.652;1,055.942,-932.673;1,011.335,-879.981;1,032.892,-873.559;-512.102,839.249;-578.135,781.786;1,080.45,-954.136;930.449,-845.264;1,066.619,-854.063;1,129.052,-879.258;
32.55:958.014,-817.641;1,099.205,-860.051;1,007.847,-759.397;1,130.166,-974.495;1,022.53,-986.862;-520.527,762.341;954.492,-869.519;989.743,753.602;-555.539,719.025;997.182,-921.91;1,081.131,-918.292;1,041.267,-936.093;1,045.518,-796.351;1,114.705,-940.255;1,100.192,-900.686;988.065,-829.81;963.894,-899.293;1,010.261,-838.638;1,023.348,-927.876;1,050.352,-863.833;858.738,-903.736;1,175.073,-984.648;907.702,-936.488;972.322,-832.123;987.147,-953.698;1,060.95,-882.644;-625.521,749.107;990.336,-887.782;1,145.673,-924.694;940.753,-919.782;1,035.62,-911.946;992.157,657.624;1,019.125,-845.772;1,005.289,-790.156;983.893,-871.151;892.151,-859.616;862.407,570.888;1,007.038,-894.056;1,000.894,-842.385;-488.883,789.35;1,020.303,-802.321;1,058.087,-933.479;1,013.579,-880.445;1,035.175,-873.759;-514.067,838.07;-579.87,780.289;1,082.733,-954.339;932.667,-845.842;1,068.889,-853.746;1,131.302,-878.823;
32.562:960.578,-817.302;1,101.727,-859.479;1,010.423,-759.162;1,132.726,-974.13;1,025.106,-987.095;-522.519,760.692;957.077,-869.535;987.453,752.4;-557.497,717.336;999.756,-921.666;1,083.709,-918.085;1,043.847,-935.92;1,048.092,-796.095;1,117.143,-939.392;1,101.217,-898.312;990.572,-830.444;966.421,-899.844;1,012.965,-838.152;1,025.929,-927.724;1,052.932,-864.011;861.3,-904.083;1,177.636,-984.306;910.216,-937.091;974.906,-832.213;989.733,-953.708;1,063.525,-882.402;-627.469,747.405;992.907,-888.06;1,148.102,-923.807;943.323,-920.069;1,038.197,-912.164;990.576,655.577;1,021.596,-845.008;1,007.872,-790.034;986.476,-871.02;894.722,-859.889;864.072,572.867;1,009.624,-894.091;1,003.3,-842.086;-490.782,787.596;1,022.864,-801.963;1,060.588,-934.139;1,016.161,-880.598;1,037.759,-873.874;-516.285,836.74;-581.828,778.599;1,085.256,-954.907;935.208,-846.321;1,071.445,-853.354;1,133.825,-878.256;
32.579:962.939,-817.123;1,104.045,-858.993;1,012.782,-758.958;1,134.839,-973.06;1,027.47,-987.236;-524.344,759.182;959.442,-869.655;985.357,751.299;-559.29,715.789;1,002.123,-921.598;1,086.048,-917.716;1,046.197,-935.628;1,050.446,-795.838;1,119.416,-938.729;1,102.8,-896.551;992.877,-830.988;968.762,-900.202;1,015.368,-837.716;1,028.288,-927.93;1,055.3,-864.009;863.667,-904.167;1,179.983,-983.992;912.517,-937.652;977.269,-832.362;992.094,-953.521;1,065.884,-882.199;-629.252,745.847;995.274,-888.009;1,150.327,-922.995;945.666,-920.41;1,040.544,-912.479;989.129,653.703;1,023.887,-844.409;1,010.238,-789.92;988.668,-870.124;897.09,-859.954;865.596,574.679;1,011.94,-894.582;1,005.595,-842.057;-492.527,785.994;1,025.211,-801.643;1,062.937,-934.432;1,018.506,-880.273;1,040.095,-874.259;-518.316,835.523;-583.621,777.052;1,087.624,-954.874;937.539,-846.739;1,073.787,-853.008;1,136.129,-877.709;
32.593:966.218,-816.726;1,107.28,-858.329;1,016.073,-758.684;1,137.726,-971.457;1,030.766,-987.446;-526.888,757.077;962.671,-870.35;982.432,749.764;-561.79,713.631;1,005.398,-922.023;1,089.04,-916.319;1,049.475,-935.227;1,053.726,-795.454;1,122.66,-938.109;1,105.944,-895.539;996.12,-831.613;972.007,-900.815;1,018.701,-837.05;1,031.562,-927.494;1,058.598,-863.828;866.964,-904.347;1,183.256,-983.554;915.747,-938.339;980.55,-832.74;995.337,-952.897;1,069.178,-881.961;-631.738,743.673;998.557,-888.367;1,153.429,-921.863;948.957,-920.689;1,043.847,-912.52;987.11,651.09;1,026.836,-842.922;1,013.537,-789.776;991.496,-868.419;900.392,-859.896;867.722,577.206;1,015.21,-895.048;1,008.801,-842.179;-494.964,783.766;1,028.479,-801.168;1,066.183,-935.041;1,021.797,-880.549;1,043.353,-874.803;-521.148,833.824;-586.122,774.895;1,090.89,-954.39;940.792,-847.307;1,077.051,-852.5;1,139.349,-876.973;
32.606:969.119,-816.567;1,110.11,-857.674;1,018.969,-758.45;1,139.956,-969.594;1,033.668,-987.58;-529.126,755.224;965.368,-871.431;979.86,748.413;-563.99,711.733;1,008.28,-921.653;1,091.75,-915.271;1,052.376,-935.059;1,056.612,-795.119;1,125.495,-937.471;1,108.76,-894.824;998.964,-832.208;974.838,-901.47;1,021.571,-836.443;1,034.467,-927.443;1,061.503,-863.889;869.87,-904.388;1,186.136,-983.169;918.575,-939.006;983.454,-832.833;998.22,-952.537;1,072.084,-881.94;-633.926,741.761;1,001.442,-888.021;1,156.159,-920.867;951.846,-920.995;1,046.71,-913.013;985.334,648.79;1,029.335,-841.439;1,016.441,-789.69;994.346,-867.849;903.294,-859.753;869.592,579.43;1,018.061,-895.609;1,011.654,-841.799;-497.112,781.809;1,031.351,-800.729;1,069.087,-935.139;1,024.679,-880.177;1,046.215,-875.301;-523.64,832.33;-588.322,772.997;1,093.728,-953.766;943.66,-847.773;1,079.921,-852.048;1,142.182,-876.328;
32.618:971.73,-816.334;1,112.657,-857.052;1,021.583,-758.245;1,142.108,-968.097;1,036.286,-987.709;-531.146,753.552;967.881,-872.177;977.539,747.195;-565.975,710.021;1,010.898,-921.519;1,094.277,-914.571;1,054.965,-934.648;1,059.219,-794.839;1,128.043,-936.854;1,111.33,-894.308;1,001.548,-832.652;977.395,-902.046;1,024.106,-835.777;1,037.084,-927.604;1,064.067,-863.345;872.485,-904.202;1,188.735,-982.822;921.146,-939.519;986.076,-832.842;1,000.791,-952.026;1,074.705,-881.969;-635.9,740.036;1,004.064,-888.023;1,158.622,-919.969;954.466,-921.088;1,049.305,-913.384;983.732,646.715;1,031.554,-840.044;1,019.058,-789.533;996.962,-868.011;905.914,-859.815;871.279,581.436;1,020.619,-896.18;1,014.241,-841.375;-499.05,780.043;1,033.935,-800.286;1,071.681,-935.523;1,027.296,-880.334;1,048.816,-875.633;-525.889,830.982;-590.307,771.285;1,096.316,-953.344;946.263,-848.09;1,082.51,-851.638;1,144.736,-875.739;
