0.318:20.526,-451.293;233.602,-236.651;-937.416,240.917;-57.744,-829.71;776.085,-924.818;530.248,103.061;937.863,-736.924;620.586,-925.456;-105.505,470.227;959.871,-674.467;869.142,505.365;-546.309,-13.177;190.4,316.244;-185.177,-264.704;40.563,-688.45;306.133,-953.063;-822.951,-1,006.066;652.219,-480.459;506.193,491.219;749.458,-499.109;-26.199,652.918;175.34,561.027;353.346,-744.429;-772.653,-1,010.05;438.507,757.308;-748.511,-51.495;947.583,-995.168;-727.6,-254.628;-827.453,-195.978;-997.914,368.883;756.327,299.469;660.595,-349.423;444.58,349.256;671.933,317.888;-956.604,-348.509;452.15,946.855;-924.193,757.354;221.677,789.057;-123.982,706.832;558.938,-281.123;-64.298,530.97;368.53,-297.018;807.384,-372.257;-805.761,799.257;914.245,917.28;186.822,-229.609;-575.627,835.01;-787.938,388.546;-638.959,567.077;-753,914.696;
0.326:18.946,-452.153;231.812,-236.832;-936.296,242.324;-57.723,-831.509;777.585,-923.825;528.539,102.502;936.791,-735.48;622.299,-926.005;-104.222,468.966;958.094,-674.186;867.343,505.322;-547.903,-12.344;190.106,318.019;-183.956,-266.025;38.772,-688.282;307.145,-954.551;-823.597,-1,007.745;650.464,-480.857;504.507,490.591;748.94,-500.832;-25.172,651.441;173.877,559.98;352.506,-746.02;-772.277,-1,011.81;436.748,757.685;-750.305,-51.357;945.786,-995.081;-729.358,-254.246;-825.818,-196.729;-998.326,367.132;755.026,298.226;658.802,-349.569;443.927,347.58;670.593,316.687;-954.819,-348.279;450.355,946.735;-923.052,755.964;223.468,789.222;-122.886,705.406;559.474,-279.405;-63.076,529.649;366.772,-297.403;805.777,-373.065;-807.23,798.219;916.043,917.253;185.262,-228.712;-577.165,835.943;-787.631,386.773;-640.453,568.078;-754.297,915.942;
0.335:17.424,-452.981;230.088,-237.007;-935.216,243.68;-57.702,-833.241;779.03,-922.869;526.892,101.963;935.758,-734.089;623.949,-926.534;-102.987,467.752;956.383,-673.916;865.611,505.281;-549.438,-11.541;189.822,319.728;-182.78,-267.297;37.047,-688.121;308.12,-955.983;-824.22,-1,009.362;648.775,-481.24;502.884,489.986;748.441,-502.491;-24.183,650.019;172.468,558.971;351.697,-747.552;-771.915,-1,013.504;435.054,758.048;-752.032,-51.223;944.056,-994.998;-730.932,-253.522;-824.244,-197.452;-998.723,365.445;753.773,297.029;657.075,-349.71;443.297,345.966;669.303,315.531;-953.101,-348.058;448.626,946.619;-921.693,754.889;225.193,789.381;-121.723,704.122;559.991,-277.752;-61.899,528.378;365.08,-297.773;804.228,-373.842;-808.645,797.22;917.776,917.228;183.761,-227.848;-578.647,836.841;-787.337,385.065;-641.893,569.042;-755.546,917.143;
0.343:15.96,-453.777;228.43,-237.175;-934.178,244.983;-57.682,-834.907;780.42,-921.949;525.308,101.445;934.765,-732.751;625.536,-927.042;-101.798,466.583;954.737,-673.656;863.945,505.241;-550.915,-10.768;189.55,321.372;-181.648,-268.521;35.387,-687.966;309.057,-957.361;-824.819,-1,010.917;647.15,-481.609;501.431,489.17;747.961,-504.087;-23.232,648.65;171.114,558.001;350.919,-749.026;-771.567,-1,015.134;433.424,758.398;-753.694,-51.095;942.391,-994.917;-732.536,-253.072;-822.729,-198.148;-999.105,363.823;752.568,295.878;655.414,-349.846;442.692,344.413;668.061,314.419;-951.448,-347.845;446.964,946.508;-920.385,753.856;226.853,789.534;-120.707,702.8;560.487,-276.161;-60.767,527.155;363.452,-298.129;802.739,-374.591;-810.006,796.258;919.442,917.203;182.316,-227.017;-580.072,837.705;-787.053,383.423;-643.277,569.969;-756.748,918.298;
0.352:14.496,-454.574;226.772,-237.343;-933.14,246.287;-57.662,-836.574;781.81,-921.03;523.724,100.927;933.772,-731.413;627.123,-927.55;-100.609,465.415;953.091,-673.396;862.279,505.202;-552.392,-9.996;189.277,323.016;-180.517,-269.744;33.728,-687.811;309.994,-958.739;-825.418,-1,012.472;645.524,-481.977;499.978,488.354;747.481,-505.683;-22.28,647.282;169.759,557.031;350.141,-750.5;-771.219,-1,016.764;431.795,758.747;-755.356,-50.967;940.727,-994.837;-734.141,-252.621;-821.215,-198.843;-999.486,362.201;751.363,294.727;653.753,-349.982;442.087,342.861;666.82,313.308;-949.795,-347.632;445.301,946.397;-919.078,752.822;228.513,789.687;-119.588,701.565;560.984,-274.57;-59.635,525.932;361.824,-298.486;801.25,-375.339;-811.368,795.297;921.108,917.178;180.871,-226.186;-581.497,838.569;-786.77,381.781;-644.662,570.897;-757.95,919.452;
0.36:12.933,-455.424;225.001,-237.522;-932.031,247.679;-57.641,-838.354;783.294,-920.047;522.032,100.374;932.711,-729.984;628.818,-928.093;-99.34,464.168;951.333,-673.118;860.5,505.159;-553.969,-9.171;188.986,324.772;-179.309,-271.051;31.956,-687.645;310.995,-960.211;-826.057,-1,014.133;643.789,-482.371;498.426,487.482;746.969,-507.387;-21.264,645.821;168.312,555.994;349.31,-752.073;-770.847,-1,018.504;430.055,759.12;-757.119,-51.211;938.949,-994.751;-735.854,-252.14;-819.598,-199.586;-999.894,360.468;750.076,293.497;651.979,-350.127;441.44,341.202;665.32,312.349;-948.03,-347.405;443.525,946.278;-917.682,751.719;230.285,789.85;-118.503,700.155;561.514,-272.871;-58.426,524.625;360.085,-298.866;799.66,-376.138;-812.821,794.27;922.888,917.152;179.328,-225.299;-583.019,839.491;-786.909,380.006;-646.141,571.887;-759.233,920.685;
0.369:11.469,-456.221;223.336,-237.592;-930.993,248.983;-57.621,-840.02;784.684,-919.128;520.448,99.856;931.717,-728.646;630.405,-928.602;-98.151,463;949.686,-672.858;858.834,505.119;-555.446,-8.399;189.128,326.433;-178.178,-272.275;30.297,-687.49;311.933,-961.589;-826.656,-1,015.688;642.163,-482.74;496.973,486.666;746.489,-508.983;-20.313,644.452;166.957,555.024;348.531,-753.547;-770.498,-1,020.134;428.425,759.47;-758.77,-51.438;937.296,-994.54;-737.459,-251.689;-818.083,-200.282;-1,000.276,358.846;748.872,292.346;650.318,-350.262;440.835,339.65;663.916,311.451;-946.377,-347.192;441.862,946.167;-916.374,750.685;231.944,790.003;-117.384,698.919;562.011,-271.28;-57.294,523.402;358.457,-299.222;798.17,-376.886;-814.182,793.309;924.555,917.127;177.884,-224.468;-584.444,840.355;-787.039,378.345;-647.525,572.815;-760.435,921.84;
0.377:10.005,-457.017;221.671,-237.662;-930.256,250.478;-57.601,-841.687;786.074,-918.208;518.864,99.338;930.724,-727.307;631.992,-929.11;-96.963,461.831;948.04,-672.598;857.168,505.08;-556.923,-7.627;189.271,328.093;-177.046,-273.499;28.637,-687.335;312.87,-962.966;-827.255,-1,017.244;640.538,-483.108;495.52,485.849;746.009,-510.579;-19.362,643.084;165.602,554.054;347.753,-755.021;-770.15,-1,021.764;426.796,759.819;-760.421,-51.666;935.643,-994.329;-739.063,-251.238;-816.569,-200.978;-1,000.658,357.224;747.667,291.194;648.656,-350.143;440.229,338.097;662.512,310.554;-944.724,-346.979;440.199,946.055;-915.067,749.651;233.604,790.155;-116.368,697.598;562.508,-269.689;-56.162,522.179;356.829,-299.578;796.681,-377.634;-815.544,792.347;926.221,917.103;176.439,-223.637;-585.869,841.219;-787.169,376.683;-648.91,573.742;-761.636,922.995;
0.387:8.54,-457.814;220.005,-237.731;-929.519,251.974;-57.581,-843.354;787.465,-917.288;517.279,98.82;929.73,-725.968;633.581,-929.619;-95.773,460.662;946.393,-672.338;855.5,505.04;-558.401,-6.854;189.413,329.755;-175.914,-274.723;26.977,-687.18;313.808,-964.345;-827.855,-1,018.8;638.912,-483.477;494.066,485.033;745.528,-512.176;-18.409,641.715;164.246,553.083;346.974,-756.496;-769.802,-1,023.395;425.165,760.169;-762.073,-51.894;933.988,-994.117;-740.669,-250.787;-814.929,-201.28;-1,000.786,355.561;746.461,290.042;646.992,-350.023;439.623,336.543;661.107,309.655;-943.07,-346.766;438.535,945.944;-913.758,748.617;235.265,790.308;-115.249,696.361;563.005,-268.097;-55.03,520.955;355.2,-299.935;795.191,-378.383;-816.906,791.385;927.889,917.078;174.993,-222.806;-587.296,842.084;-787.299,375.021;-650.296,574.67;-762.839,924.151;
0.396:6.712,-458.808;217.924,-237.723;-928.455,253.762;-57.556,-845.435;789.2,-916.14;515.302,98.173;928.49,-724.298;635.605,-930.099;-94.289,459.204;944.338,-672.013;853.42,504.991;-560.244,-5.89;189.591,331.828;-174.502,-276.251;24.905,-686.986;314.978,-966.066;-828.603,-1,020.741;636.883,-483.938;492.252,484.014;744.929,-514.168;-17.222,640.007;162.554,551.871;346.003,-758.335;-769.367,-1,025.429;423.131,760.605;-764.134,-52.178;931.925,-993.854;-742.672,-250.224;-813.039,-202.15;-1,000.946,353.487;744.957,288.605;644.917,-349.873;438.868,334.605;659.354,308.535;-941.007,-346.5;436.459,945.805;-912.126,747.327;237.336,790.499;-113.981,694.712;563.625,-266.111;-53.617,519.428;353.167,-300.38;793.332,-379.317;-818.605,790.185;929.969,917.047;173.19,-221.769;-589.075,843.162;-787.461,372.947;-652.024,575.828;-764.339,925.592;
0.406:5.139,-459.665;216.133,-237.715;-927.539,255.302;-57.535,-847.226;790.694,-915.151;513.599,97.616;927.422,-722.859;637.348,-930.513;-93.011,457.948;942.568,-671.734;851.629,504.948;-561.832,-5.059;189.744,333.613;-173.286,-277.567;23.122,-686.819;315.986,-967.547;-829.247,-1,022.413;635.135,-484.334;490.69,483.136;744.413,-515.884;-16.199,638.536;161.098,550.828;345.166,-759.919;-768.993,-1,027.181;421.379,760.981;-765.908,-52.423;930.147,-993.627;-744.396,-249.74;-811.276,-202.472;-1,001.085,351.7;743.661,287.367;643.13,-349.745;438.217,332.936;657.844,307.57;-939.23,-346.271;434.672,945.685;-910.721,746.216;239.12,790.663;-112.78,693.382;564.557,-264.581;-52.4,518.113;351.417,-300.763;791.731,-380.121;-820.069,789.151;931.76,917.021;171.637,-220.876;-590.607,844.091;-787.601,371.16;-653.513,576.825;-765.631,926.833;
0.414:3.536,-460.537;214.318,-237.523;-926.607,256.869;-57.513,-849.05;792.215,-914.144;511.865,97.049;926.131,-721.57;639.123,-930.934;-91.71,456.669;940.766,-671.449;849.805,504.905;-563.448,-4.214;189.899,335.431;-172.047,-278.906;21.305,-686.65;317.012,-969.055;-829.902,-1,024.116;633.356,-484.738;489.099,482.243;743.888,-517.631;-15.158,637.038;159.614,549.766;344.314,-761.533;-768.611,-1,028.965;419.595,761.363;-767.716,-52.672;928.36,-993.259;-746.153,-249.247;-809.619,-203.236;-1,001.225,349.881;742.342,286.107;641.311,-349.613;437.554,331.236;656.307,306.587;-937.42,-346.038;432.851,945.563;-909.29,745.084;240.937,790.831;-111.669,691.935;565.506,-263.023;-51.16,516.774;349.635,-301.153;790.101,-380.94;-821.559,788.098;933.584,916.994;170.055,-219.966;-592.167,845.037;-787.743,369.342;-655.029,577.84;-767.218,927.734;
0.423:1.963,-461.392;212.537,-237.335;-926.035,258.567;-57.492,-850.841;793.709,-913.156;510.162,96.492;924.863,-720.305;640.866,-931.347;-90.433,455.414;938.997,-671.17;848.015,504.862;-565.035,-3.384;190.052,337.215;-170.831,-280.221;19.522,-686.483;318.02,-970.536;-830.546,-1,025.787;631.61,-485.134;487.538,481.366;743.372,-519.346;-14.135,635.567;158.158,548.723;343.478,-763.116;-768.237,-1,030.717;417.844,761.739;-769.49,-52.917;926.606,-992.897;-747.877,-248.762;-807.993,-203.985;-1,001.363,348.096;741.047,284.869;639.524,-349.485;436.903,329.567;654.798,305.623;-935.644,-345.81;431.064,945.444;-907.885,743.974;242.721,790.995;-110.47,690.605;566.437,-261.493;-49.944,515.46;347.885,-301.535;788.5,-381.744;-823.022,787.065;935.375,916.967;168.503,-219.073;-593.699,845.965;-787.882,367.556;-656.517,578.837;-768.775,928.618;
0.432:0.461,-462.21;210.837,-237.155;-925.49,260.187;-57.471,-852.551;795.135,-912.212;508.537,95.961;923.654,-719.096;642.53,-931.742;-89.213,454.216;937.308,-670.903;846.305,504.821;-566.551,-2.591;190.198,338.919;-169.667,-281.473;17.819,-686.324;318.982,-971.95;-831.161,-1,027.383;629.942,-485.512;486.047,480.528;742.879,-520.984;-13.159,634.163;156.768,547.727;342.679,-764.628;-767.88,-1,032.389;416.172,762.097;-771.184,-53.151;924.932,-992.552;-749.523,-248.3;-806.44,-204.701;-1,001.495,346.391;739.811,283.688;637.857,-349.104;436.282,327.974;653.357,304.702;-933.948,-345.591;429.358,945.329;-906.543,742.913;244.423,791.152;-109.429,689.249;567.327,-260.033;-48.782,514.205;346.215,-301.901;786.972,-382.511;-824.418,786.079;937.085,916.942;167.02,-218.221;-595.161,846.851;-788.279,365.893;-657.937,579.789;-770.263,929.462;
0.441:-1.188,-463.106;208.971,-236.958;-924.891,261.966;-57.449,-854.427;796.613,-911.057;506.754,95.377;922.326,-717.77;644.356,-932.175;-87.875,452.9;935.455,-670.61;844.43,504.776;-568.213,-1.722;190.358,340.788;-168.387,-282.846;15.957,-686.552;320.037,-973.502;-831.835,-1,029.134;628.112,-485.927;484.411,479.609;742.339,-522.781;-12.088,632.623;155.242,546.635;341.803,-766.288;-767.487,-1,034.224;414.337,762.491;-773.043,-53.407;923.094,-992.173;-751.354,-247.887;-804.735,-205.486;-1,001.356,344.52;738.454,282.392;636.028,-348.687;435.242,326.412;651.776,303.691;-932.087,-345.352;427.486,945.204;-905.071,741.75;246.292,791.324;-108.173,687.854;568.303,-258.43;-47.508,512.828;344.382,-302.302;785.295,-383.354;-825.951,784.996;938.961,916.914;165.394,-217.285;-596.765,847.824;-789.094,364.203;-659.496,580.833;-771.894,930.388;
0.45:-2.767,-463.966;207.183,-236.768;-924.318,263.67;-57.428,-856.225;798.233,-910.277;505.045,94.818;921.054,-716.5;646.105,-932.59;-86.593,451.64;933.679,-670.33;842.632,504.734;-569.807,-0.889;190.512,342.58;-167.162,-284.162;14.172,-686.771;321.048,-974.988;-832.481,-1,030.812;626.359,-486.325;482.843,478.729;741.821,-524.502;-11.061,631.146;153.781,545.588;340.963,-767.878;-767.112,-1,035.982;412.579,762.868;-774.731,-54.025;921.333,-991.81;-753.069,-247.346;-803.102,-206.238;-1,001.222,342.726;737.154,281.15;634.275,-348.286;434.245,324.916;650.261,302.723;-930.304,-345.122;425.692,945.084;-903.661,740.635;248.082,791.489;-107.079,686.427;569.238,-256.895;-46.287,511.508;342.625,-302.686;783.689,-384.161;-827.42,783.959;940.759,916.887;163.835,-216.389;-598.303,848.756;-789.876,362.584;-660.99,581.834;-773.458,931.275;
0.459:-4.334,-464.818;205.409,-236.581;-923.749,265.36;-57.406,-858.008;799.84,-909.503;503.35,94.264;919.792,-715.24;647.84,-933.002;-85.321,450.39;931.917,-670.052;840.849,504.691;-571.387,-0.062;190.664,344.357;-165.949,-285.469;12.402,-686.987;322.051,-976.463;-833.122,-1,032.476;624.619,-486.719;481.289,477.855;741.307,-526.21;-10.043,629.682;152.331,544.55;340.13,-769.455;-766.739,-1,037.726;410.835,763.242;-776.406,-54.638;919.618,-991.32;-754.791,-246.882;-801.483,-206.984;-1,001.09,340.948;735.865,279.918;632.536,-347.889;433.257,323.431;648.759,301.762;-928.535,-344.894;423.913,944.965;-902.262,739.529;249.858,791.652;-105.888,685.1;570.166,-255.372;-45.075,510.199;340.883,-303.068;782.095,-384.961;-828.876,782.93;942.542,916.861;162.289,-215.5;-599.828,849.681;-790.651,360.978;-662.472,582.826;-775.009,932.155;
0.467:-5.806,-465.619;203.743,-236.404;-923.214,266.949;-57.386,-859.684;801.35,-908.776;501.757,93.743;918.606,-714.055;649.471,-933.389;-84.125,449.215;930.262,-669.79;839.174,504.651;-572.872,0.715;190.807,346.027;-164.812,-286.701;10.739,-687.191;322.994,-977.848;-833.725,-1,034.04;622.985,-487.09;479.827,477.035;740.825,-527.815;-9.087,628.306;150.968,543.574;339.467,-770.994;-766.389,-1,039.365;409.197,763.593;-777.979,-55.215;918.007,-990.859;-756.43,-246.535;-799.96,-207.686;-1,000.965,339.277;734.653,278.76;630.902,-347.516;432.328,322.036;647.347,300.86;-926.873,-344.68;422.24,944.853;-900.731,738.846;251.527,791.806;-104.869,683.77;571.038,-253.94;-43.937,508.969;339.246,-303.426;780.732,-385.937;-830.245,781.963;944.218,916.836;160.836,-214.664;-601.379,850.316;-791.38,359.468;-663.864,583.759;-776.467,932.982;
0.476:-7.336,-466.451;202.011,-236.221;-922.659,268.599;-57.366,-861.426;802.919,-908.02;500.101,93.202;917.373,-712.824;651.166,-933.791;-82.883,447.994;928.541,-669.518;837.433,504.61;-574.416,1.522;190.956,347.762;-163.636,-287.985;9.01,-687.403;323.974,-979.289;-834.351,-1,035.665;621.286,-487.475;478.309,476.181;740.323,-529.483;-8.092,626.876;149.469,542.688;338.777,-772.593;-766.025,-1,041.069;407.494,763.958;-779.615,-55.813;916.332,-990.38;-758.017,-245.818;-798.378,-208.414;-1,000.836,337.54;733.394,277.557;629.204,-347.129;431.363,320.587;645.879,299.922;-925.168,-344.324;420.503,944.736;-899.141,738.136;253.262,791.965;-103.706,682.473;571.944,-252.453;-42.754,507.691;337.544,-303.798;779.316,-386.95;-831.681,780.977;945.959,916.81;159.326,-213.796;-602.991,850.976;-792.137,357.9;-665.312,584.728;-777.982,933.842;
0.484:-8.845,-467.272;200.304,-236.025;-922.111,270.227;-57.345,-863.143;804.467,-907.275;498.469,92.668;916.158,-711.611;652.863,-934.054;-81.658,446.79;926.844,-669.25;835.715,504.569;-575.938,2.318;191.102,349.473;-162.481,-289.257;7.305,-687.612;324.94,-980.709;-834.968,-1,037.268;619.611,-487.855;476.811,475.34;739.828,-531.128;-7.112,625.466;148.212,541.517;338.097,-774.17;-765.666,-1,042.748;405.814,764.318;-781.228,-56.404;914.681,-989.907;-759.582,-245.11;-796.818,-209.133;-1,000.708,335.827;732.152,276.37;627.607,-346.497;430.411,319.157;644.432,298.996;-923.486,-343.973;418.789,944.622;-897.572,737.436;254.972,792.123;-102.662,681.109;573.167,-251.247;-41.587,506.43;335.866,-304.165;777.919,-387.95;-833.104,780.015;947.677,916.785;157.837,-212.94;-604.581,851.627;-792.884,356.353;-666.739,585.684;-779.476,934.69;
0.493:-10.309,-468.069;198.65,-235.826;-921.579,271.807;-57.325,-864.81;805.969,-906.552;496.885,92.15;914.982,-710.43;654.51,-934.309;-80.469,445.622;925.198,-668.99;834.049,504.529;-577.415,3.09;191.245,351.134;-161.361,-290.491;5.651,-687.815;325.877,-982.087;-835.567,-1,038.823;617.986,-488.224;475.358,474.524;739.348,-532.724;-6.16,624.097;146.777,540.669;337.437,-775.701;-765.318,-1,044.378;404.185,764.668;-782.793,-56.977;913.079,-989.449;-761.193,-244.683;-795.256,-209.713;-1,000.334,334.203;730.947,275.219;626.057,-345.885;429.487,317.77;643.028,298.099;-921.855,-343.632;417.126,944.51;-896.05,736.757;256.632,792.276;-101.551,679.867;574.354,-250.077;-40.455,505.207;334.238,-304.522;776.564,-388.92;-834.223,778.78;949.343,916.76;156.393,-212.109;-606.123,852.258;-793.608,354.852;-668.123,586.611;-780.925,935.512;
0.501:-11.772,-468.865;196.995,-235.623;-921.394,273.463;-57.305,-866.476;807.47,-905.829;495.301,91.632;913.806,-709.248;656.157,-934.565;-79.281,444.454;923.552,-668.73;832.383,504.49;-578.891,3.862;191.387,352.794;-160.241,-291.725;3.996,-688.018;326.815,-983.465;-836.166,-1,040.378;616.361,-488.593;473.905,473.708;738.868,-534.32;-5.209,622.729;145.56,539.53;336.777,-777.231;-764.969,-1,046.008;402.555,765.017;-784.358,-57.55;911.515,-988.871;-762.804,-244.256;-793.622,-210.041;-999.961,332.578;729.742,274.067;624.507,-345.272;428.563,316.383;641.623,297.201;-920.224,-343.291;415.463,944.399;-894.528,736.078;258.291,792.429;-100.439,678.625;575.541,-248.907;-39.323,503.984;332.61,-304.878;775.208,-389.89;-835.342,777.545;951.01,916.735;154.948,-211.278;-607.665,852.89;-794.333,353.351;-669.508,587.539;-782.375,936.334;
0.509:-13.236,-469.662;195.341,-235.421;-921.209,275.119;-57.285,-868.143;808.972,-905.106;493.717,91.114;912.63,-708.068;657.804,-934.82;-78.092,443.286;921.906,-668.47;830.717,504.45;-580.368,4.635;191.529,354.455;-159.121,-292.959;2.342,-688.22;327.752,-984.843;-836.765,-1,041.934;614.735,-488.961;472.452,472.892;738.388,-535.916;-4.258,621.361;144.127,538.68;336.117,-778.761;-764.621,-1,047.638;400.924,765.359;-785.923,-58.123;909.952,-988.294;-764.462,-244.082;-791.958,-209.954;-999.587,330.954;728.537,272.916;622.957,-344.66;427.639,314.996;640.219,296.304;-918.592,-342.95;413.8,944.288;-893.006,735.398;259.951,792.581;-99.328,677.383;576.728,-247.737;-38.191,502.761;330.982,-305.234;773.677,-390.548;-836.462,776.31;952.676,916.711;153.503,-210.447;-609.207,853.521;-795.057,351.85;-670.893,588.466;-783.824,937.157;
0.518:-14.7,-470.458;193.686,-235.225;-921.025,276.776;-57.265,-869.809;810.473,-904.383;492.133,90.596;911.453,-706.889;659.451,-935.075;-76.903,442.118;920.26,-668.21;829.051,504.41;-581.845,5.407;191.671,356.116;-158.001,-294.193;0.688,-688.423;328.689,-986.221;-837.364,-1,043.489;613.11,-489.33;470.999,472.075;738.183,-537.57;-3.306,619.992;142.693,537.83;335.457,-780.292;-764.273,-1,049.268;399.292,765.696;-787.488,-58.696;908.388,-987.717;-766.114,-244.3;-790.39,-209.387;-999.214,329.33;727.332,271.765;621.407,-344.047;426.716,313.608;638.815,295.406;-916.961,-342.609;412.137,944.176;-891.484,734.719;261.61,792.734;-98.217,676.141;577.915,-246.568;-37.059,501.537;329.354,-305.59;772.147,-391.207;-837.581,775.075;954.343,916.686;152.058,-209.616;-610.75,854.153;-795.782,350.349;-672.277,589.394;-785.274,937.979;
0.526:-16.164,-471.255;192.03,-235.04;-920.84,278.432;-57.246,-871.476;811.975,-903.659;490.549,90.077;910.272,-705.712;661.098,-935.33;-75.715,440.95;918.613,-667.95;827.385,504.371;-583.322,6.179;192.219,357.689;-156.881,-295.428;-0.966,-688.626;329.627,-987.599;-837.963,-1,045.044;611.485,-489.699;469.546,471.259;737.977,-539.224;-2.238,618.713;141.26,536.98;334.797,-781.822;-763.925,-1,050.897;397.659,766.029;-789.053,-59.269;906.825,-987.139;-767.766,-244.518;-789.171,-208.251;-998.84,327.706;726.127,270.613;619.857,-343.434;425.792,312.221;637.411,294.508;-915.329,-342.269;410.474,944.065;-889.963,734.04;263.27,792.887;-97.105,674.899;579.102,-245.398;-35.927,500.314;327.726,-305.946;770.616,-391.866;-838.7,773.841;956.009,916.661;150.614,-208.785;-612.292,854.784;-796.506,348.848;-673.662,590.321;-786.723,938.802;
0.534:-17.628,-472.051;190.372,-234.871;-920.655,280.088;-57.226,-873.142;813.476,-902.936;488.965,89.559;909.087,-704.54;662.745,-935.586;-74.526,439.781;916.967,-667.69;825.719,504.331;-584.799,6.952;192.767,359.263;-155.761,-296.662;-2.621,-688.828;330.564,-988.977;-838.562,-1,046.599;609.819,-489.655;468.093,470.443;737.771,-540.877;-1.169,617.435;139.826,536.13;334.137,-783.352;-763.576,-1,052.527;396.026,766.361;-790.618,-59.842;905.262,-986.562;-769.38,-244.934;-788.643,-206.67;-998.23,326.155;724.922,269.462;618.418,-342.595;424.868,310.834;636.007,293.611;-913.698,-341.928;408.811,943.954;-888.441,733.361;264.929,793.04;-95.994,673.658;580.289,-244.228;-34.795,499.091;326.098,-306.303;769.085,-392.524;-839.819,772.606;957.675,916.637;149.169,-207.954;-613.834,855.416;-797.231,347.347;-675.047,591.249;-788.173,939.624;
0.543:-19.092,-472.847;188.714,-234.703;-920.47,281.745;-57.206,-874.809;814.978,-902.213;487.381,89.041;907.899,-703.371;664.392,-935.841;-73.337,438.613;915.321,-667.43;824.053,504.291;-586.276,7.724;193.315,360.837;-154.641,-297.896;-4.275,-689.031;331.502,-990.354;-839.161,-1,048.155;608.153,-489.611;466.64,469.627;737.565,-542.531;-0.1,616.156;138.392,535.281;333.477,-784.883;-763.228,-1,054.157;394.392,766.694;-792.025,-60.735;903.747,-985.867;-770.975,-245.418;-788.115,-205.089;-997.621,324.604;723.717,268.31;616.978,-341.755;423.944,309.447;634.602,292.713;-912.067,-341.587;407.148,943.842;-886.919,732.682;266.589,793.193;-94.882,672.416;581.476,-243.058;-33.663,497.868;324.47,-306.659;767.554,-393.183;-840.939,771.371;959.342,916.612;147.724,-207.124;-615.377,856.047;-797.955,345.847;-676.431,592.176;-789.622,940.447;
0.551:-20.556,-473.644;187.056,-234.534;-920.286,283.401;-57.186,-876.475;816.479,-901.49;485.797,88.523;906.706,-702.208;666.039,-936.096;-72.149,437.445;913.675,-667.17;822.386,504.252;-587.752,8.497;193.863,362.411;-153.521,-299.13;-5.929,-689.234;332.439,-991.732;-839.76,-1,049.71;606.487,-489.567;465.187,468.811;737.359,-544.185;0.969,614.877;136.959,534.431;332.939,-786.46;-762.88,-1,055.787;392.76,767.027;-793.432,-61.628;902.232,-985.173;-772.57,-245.901;-787.586,-203.509;-997.011,323.053;722.512,267.159;615.539,-340.915;423.021,308.06;633.198,291.815;-910.435,-341.246;405.486,943.731;-885.397,732.003;268.249,793.346;-93.771,671.174;582.663,-241.888;-32.531,496.645;322.842,-307.015;766.023,-393.842;-842.058,770.136;961.008,916.588;146.28,-206.293;-616.919,856.679;-798.68,344.346;-677.816,593.103;-791.072,941.269;
0.56:-22.101,-474.485;185.306,-234.356;-920.461,285.151;-57.165,-878.234;818.19,-901.08;484.125,87.977;905.441,-700.985;667.777,-936.365;-70.894,436.212;912.11,-666.366;820.628,504.21;-589.311,9.312;194.441,364.072;-152.339,-300.432;-7.675,-689.448;333.428,-993.187;-840.392,-1,051.351;604.729,-489.52;463.653,467.949;737.141,-545.931;2.097,613.528;135.446,533.534;332.371,-788.125;-762.512,-1,057.507;391.037,767.381;-794.917,-62.571;900.633,-984.44;-774.253,-246.412;-787.029,-201.84;-996.368,321.416;721.241,265.944;614.019,-340.029;422.046,306.596;631.716,290.868;-908.747,-340.752;403.731,943.614;-883.79,731.286;270,793.507;-92.598,669.863;583.916,-240.654;-31.336,495.354;321.123,-307.391;764.407,-394.537;-843.239,768.833;962.767,916.561;144.755,-205.416;-618.547,857.345;-799.444,342.762;-679.278,594.082;-792.769,941.733;
0.568:-23.565,-475.281;183.648,-234.188;-920.272,286.807;-57.145,-879.9;819.81,-900.69;482.541,87.458;904.237,-699.833;669.424,-936.621;-69.706,435.044;910.486,-665.994;818.962,504.17;-590.788,10.084;194.989,365.646;-151.219,-301.666;-9.329,-689.65;334.366,-994.565;-840.991,-1,052.906;603.063,-489.476;462.2,467.133;736.936,-547.584;3.166,612.249;134.012,532.684;331.833,-789.702;-762.164,-1,059.137;389.405,767.72;-796.324,-63.464;899.118,-983.745;-775.82,-246.981;-786.62,-200.225;-995.758,319.865;720.036,264.793;612.58,-339.189;421.122,305.208;630.312,289.97;-907.148,-340.284;402.068,943.502;-882.268,730.607;271.66,793.66;-91.486,668.621;585.352,-239.807;-30.205,494.131;319.495,-307.747;762.876,-395.196;-844.015,767.358;964.433,916.537;143.31,-204.585;-620.089,857.977;-800.169,341.261;-680.663,595.009;-794.376,942.172;
